pk,name,country,latitude,longitude,collector,collection_date,cs_number,species
311,TOU-A1-27,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
312,TOU-A1-29,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
313,TOU-A1-3,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
314,TOU-A1-33,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
315,TOU-A1-34,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
316,TOU-A1-37,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
317,TOU-A1-38,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
318,TOU-A1-39,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
319,TOU-A1-4,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
320,TOU-A1-41,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
321,TOU-A1-43,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
322,TOU-A1-45,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
323,TOU-A1-47,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
324,TOU-A1-52,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
325,TOU-A1-6,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
326,TOU-A1-60,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
327,TOU-A1-61,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
328,TOU-A1-62,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
329,TOU-A1-63,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
330,TOU-A1-64,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
331,TOU-A1-65,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
332,TOU-A1-66,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
333,TOU-A1-67,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
334,TOU-A1-68,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
335,TOU-A1-69,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
336,TOU-A1-7,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
337,TOU-A1-70,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
338,TOU-A1-73,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
339,TOU-A1-74,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
340,TOU-A1-75,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
341,TOU-A1-77,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
342,TOU-A1-78,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
343,TOU-A1-79,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
344,TOU-A1-8,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
345,TOU-A1-80,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
346,TOU-A1-81,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
347,TOU-A1-82,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
348,TOU-A1-84,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
349,TOU-A1-85,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
350,TOU-A1-88,France,46.6667,4.11667,Fabrice Roux,,CS77382,Arabidopsis thaliana
351,TOU-A1-89,France,46.6667,4.11667,Fabrice Roux,,CS77383,Arabidopsis thaliana
352,TOU-A1-9,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
353,TOU-A1-90,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
354,TOU-A1-91,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
355,TOU-A1-93,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
356,TOU-A1-94,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
357,TOU-A1-96,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
358,TOU-A1-97,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
359,TOU-A1-98,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
360,TOU-C-1,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
361,TOU-C-2,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
362,TOU-C-3,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
363,TOU-D-1,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
364,TOU-D-5,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
365,TOU-D-9,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
366,TOU-E-11,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
367,TOU-E-2,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
368,TOU-E-7,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
369,TOU-F-1,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
370,TOU-F-2,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
371,TOU-G-1,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
372,TOU-H-10,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
373,TOU-H-12,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
374,TOU-H-13,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
375,TOU-H-3,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
376,TOU-H-8,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
377,TOU-I-1,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
378,TOU-I-17,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
379,TOU-I-2,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
380,TOU-I-6,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
381,TOU-J-15,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
382,TOU-J-18,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
383,TOU-J-3,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
384,TOU-K-1,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
385,TOU-K-2,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
386,TOU-K-3,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
387,TOU-L-10,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
388,TOU-L-17,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
389,TOU-L-5,France,46.6667,4.11667,Fabrice Roux,,,Arabidopsis thaliana
390,VOU-1,France,46.65,0.166667,Valerie Le Corre,,,Arabidopsis thaliana
391,VOU-10,France,46.65,0.166667,Valerie Le Corre,,,Arabidopsis thaliana
392,VOU-2,France,46.65,0.166667,Valerie Le Corre,,,Arabidopsis thaliana
393,VOU-4,France,46.65,0.166667,Valerie Le Corre,,,Arabidopsis thaliana
394,VOU-5,France,46.65,0.166667,Valerie Le Corre,,,Arabidopsis thaliana
395,VOU-6,France,46.65,0.166667,Valerie Le Corre,,,Arabidopsis thaliana
396,VOU-7,France,46.65,0.166667,Valerie Le Corre,,,Arabidopsis thaliana
397,VOU-8,France,46.65,0.166667,Valerie Le Corre,,,Arabidopsis thaliana
398,VOU-9,France,46.65,0.166667,Valerie Le Corre,,,Arabidopsis thaliana
399,WHA1,UK,53.0,-4.0,Valerie Le Corre,,,Arabidopsis thaliana
400,WHA2,UK,53.0,-4.0,Valerie Le Corre,,,Arabidopsis thaliana
401,Zdarec1,Czech Republic,49.3667,16.2667,Marie-Theres Hauser,,,Arabidopsis thaliana
402,Zdarec2,Czech Republic,49.3667,16.2667,Marie-Theres Hauser,,,Arabidopsis thaliana
403,Zdarec3,Czech Republic,49.3667,16.2667,Marie-Theres Hauser,,CS78873,Arabidopsis thaliana
404,Doubravnik1,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana
405,Doubravnik2,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana
406,Doubravnik3,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana
407,Doubravnik4,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana
408,Doubravnik5,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana
409,Doubravnik6,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana
410,Doubravnik7,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,CS76808,Arabidopsis thaliana
411,Doubravnik8,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana
412,Doubravnik9,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana
413,Doubravnik10,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana
414,Doubravnik11,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana
415,Doubravnik12,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana
416,Doubravnik13,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana
417,Doubravnik14,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana
418,Doubravnik15,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana
419,Doubravnik16,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana
420,Doubravnik17,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana
421,Doubravnik18,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana
422,Doubravnik19,Czech Republic,49.4211,16.3497,Marie-Theres Hauser,,,Arabidopsis thaliana
423,Draha1,Czech Republic,49.4112,16.2815,Marie-Theres Hauser,,,Arabidopsis thaliana
424,Draha2,Czech Republic,49.4112,16.2815,Marie-Theres Hauser,,CS76812,Arabidopsis thaliana
425,Draha3,Czech Republic,49.4112,16.2815,Marie-Theres Hauser,,,Arabidopsis thaliana
426,Draha4,Czech Republic,49.4112,16.2815,Marie-Theres Hauser,,,Arabidopsis thaliana
427,Draha5,Czech Republic,49.4112,16.2815,Marie-Theres Hauser,,,Arabidopsis thaliana
428,Borky1,Czech Republic,49.403,16.232,Marie-Theres Hauser,,CS76718,Arabidopsis thaliana
429,Borky2,Czech Republic,49.403,16.232,Marie-Theres Hauser,,,Arabidopsis thaliana
430,Gr-1,Austria,47.0,15.5,Albert Kranz,,CS76496,Arabidopsis thaliana
432,EM-001,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
433,EM-010,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
434,EM-051,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
435,EM-052,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
436,EM-076,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
437,EM-101,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
438,EM-102,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
439,EM-126,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
440,EM-127,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
441,EM-153,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
442,EM-201,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
443,EM-210,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
444,EM-215,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
445,EM-226,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
446,EM-048,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
447,EM-026,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
448,EM-177,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
449,EM-228,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
450,EM-060,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
451,EM-111,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
452,EM-002,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
453,EM-013,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
454,EM-027,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
455,EM-056,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
456,EM-057,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
457,EM-108,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
458,EM-112,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
459,EM-132,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
460,EM-162,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
461,EM-183,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
462,EM-207,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
463,EM-217,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
464,EM-232,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
465,EM-233,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
466,EM-134,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
467,EM-005,UK,51.3,0.5,Eric Holub,,,Arabidopsis thaliana
468,BRR1,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
469,BRR3,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
470,BRR4,US,40.8313,-87.735,Diane Byers,,CS78943,Arabidopsis thaliana
471,BRR5,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
472,BRR7,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
473,BRR8,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
474,BRR9,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
475,BRR10,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
476,BRR12,US,40.8313,-87.735,Diane Byers,,CS78944,Arabidopsis thaliana
477,BRR13,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
478,BRR14,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
479,BRR15,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
480,BRR16,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
481,BRR17,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
482,BRR18,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
483,BRR22,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
484,BRR23,US,40.8313,-87.735,Diane Byers,,CS78945,Arabidopsis thaliana
485,BRR25,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
486,BRR26,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
487,BRR27,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
488,BRR28,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
489,BRR29,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
490,BRR31,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
491,BRR32,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
492,BRR36,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
493,BRR37,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
494,BRR38,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
495,BRR41,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
496,BRR43,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
497,BRR45,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
498,BRR49,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
499,BRR50,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
500,BRR51,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
501,BRR52,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
502,BRR54,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
503,BRR55,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
504,BRR57,US,40.8313,-87.735,Diane Byers,,CS78946,Arabidopsis thaliana
505,BRR58,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
506,BRR60,US,40.8313,-87.735,Diane Byers,,CS78947,Arabidopsis thaliana
507,BRR62,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
508,BRR64,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
509,BRR65,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
510,BRR67,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
511,BRR69,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
512,BRR73,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
513,BRR74,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
514,BRR75,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
515,BRR76,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
516,BRR77,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
517,BRR80,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
518,BRR81,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
519,BRR83,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
520,BRR85,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
521,BRR89,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
522,BRR90,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
523,BRR95,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
524,BRR96,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
525,BRR97,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
526,BRR98,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
527,BRR100,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
528,BRR102,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
529,BRR105,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
530,BRR106,US,40.8313,-87.735,Diane Byers,,,Arabidopsis thaliana
531,BRR107,US,40.8313,-87.735,Diane Byers,,CS78948,Arabidopsis thaliana
532,LI-WP-003,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
533,LI-WP-010,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
534,LI-WP-012,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
535,LI-WP-016,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
536,LI-WP-018,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
537,LI-WP-020,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
538,LI-WP-022,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
539,LI-WP-024,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
540,LI-WP-027,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
541,LI-WP-028,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
542,LI-WP-030,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
543,LI-WP-036,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
544,LI-WP-039,US,40.9076,-73.2089,Oliver Bossdorf,,CS78949,Arabidopsis thaliana
545,LI-WP-040,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
546,LI-WP-041,US,40.9076,-73.2089,Oliver Bossdorf,,CS78950,Arabidopsis thaliana
547,LI-WP-044,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
548,LI-WP-045,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
549,LI-WP-046,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
550,LI-WP-047,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
551,LI-WP-049,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
552,LI-WP-051,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
553,LI-WP-054,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
554,LI-WP-062,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
555,LI-WP-063,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
556,LI-WP-064,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
557,LI-WP-065,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
558,LI-WP-068,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
559,LI-WP-069,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
560,LI-WP-071,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
561,LI-WP-077,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
562,LI-WP-082,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
563,LI-WP-083,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
564,LI-WP-084,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
565,LI-WP-086,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
566,LI-WP-088,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
567,LI-WP-090,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
568,LI-WP-094,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
569,LI-WP-096,US,40.9076,-73.2089,Oliver Bossdorf,,,Arabidopsis thaliana
570,LI-YA-001,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
571,LI-YA-008,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
572,LI-YA-012,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
573,LI-YA-014,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
574,LI-YA-015,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
575,LI-YA-018,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
576,LI-YA-021,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
577,LI-YA-022,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
578,LI-YA-024,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
579,LI-YA-025,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
580,LI-YA-026,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
581,LI-YA-027,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
582,LI-YA-028,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
583,LI-YA-030,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
584,LI-YA-031,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
585,LI-YA-046,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
586,LI-YA-047,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
587,LI-YA-048,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
588,LI-YA-050,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
589,LI-YA-051,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
590,LI-YA-053,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
591,LI-YA-060,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
592,LI-YA-062,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
593,LI-YA-065,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
594,LI-YA-066,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
595,LI-YA-068,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
596,LI-YA-072,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
597,LI-YA-076,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
598,LI-YA-079,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
599,LI-YA-084,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
600,LI-YA-086,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
601,LI-YA-087,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
602,LI-YA-091,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
603,LI-YA-096,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
604,LI-YA-097,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
605,LI-YA-099,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
606,LI-YA-100,US,40.8198,-72.9156,Oliver Bossdorf,,,Arabidopsis thaliana
607,LI-OF-002,US,40.7777,-72.9069,Oliver Bossdorf,,,Arabidopsis thaliana
608,LI-OF-004,US,40.7777,-72.9069,Oliver Bossdorf,,,Arabidopsis thaliana
609,LI-OF-005,US,40.7777,-72.9069,Oliver Bossdorf,,,Arabidopsis thaliana
610,LI-OF-006,US,40.7777,-72.9069,Oliver Bossdorf,,,Arabidopsis thaliana
611,LI-OF-010,US,40.7777,-72.9069,Oliver Bossdorf,,,Arabidopsis thaliana
612,LI-OF-014,US,40.7777,-72.9069,Oliver Bossdorf,,,Arabidopsis thaliana
613,LI-OF-017,US,40.7777,-72.9069,Oliver Bossdorf,,,Arabidopsis thaliana
614,LI-OF-022,US,40.7777,-72.9069,Oliver Bossdorf,,,Arabidopsis thaliana
615,LI-OF-023,US,40.7777,-72.9069,Oliver Bossdorf,,,Arabidopsis thaliana
616,LI-OF-025,US,40.7777,-72.9069,Oliver Bossdorf,,,Arabidopsis thaliana
