id,FT_Manzano.Piedras_2014,FT16_1001GC_2016,FT10_1001GC_2016,FT_Vidigal_2016,FT_Kooke_2016,FT_Aranzana_2005,FT10_Atwell_2010,FT16_Atwell_2010,FT_mhi,FT_mhp,FT_mli,FT_mlp,FT_thi,FT_thp,FT_tli,FT_tlp
9690,75.5,81.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9691,74,72.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9692,72,70.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9693,68.5,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9694,76.5,74.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9695,103.5,84.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9696,77.5,76.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9697,77.5,63,NA,113,112,116,128,161.1666667,163.6,156.6,162,NA,NA,NA,NA,NA
9698,81,74.5,NA,118,120.3333333,123.6,120.5,163,160.8333333,164.1428571,167,NA,NA,NA,NA,NA
9699,74.25,63.66666667,NA,108.3333333,105.3333333,115.6666667,-9,154.1428571,153.6,165.6,167,NA,NA,NA,NA,NA
9700,80,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9701,85.5,82,NA,106,110,114.5,136.5,158.4285714,161,157.5,167,NA,NA,NA,NA,NA
9703,76.5,69.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9704,75.5,70.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9705,71.3333333333,67,NA,108.2857143,110.75,111.5,-9,157.7142857,157.3333333,159.4285714,165.5,NA,NA,NA,NA,NA
9706,95.25,78.66666667,NA,123,124.6,-9,142,163.8333333,164.8,167,-9,NA,NA,NA,NA,NA
9707,80.5,72.75,NA,119.1428571,121.5,135,140,164.2857143,166,167.4285714,172,NA,NA,NA,NA,NA
9708,89,85,NA,105.6,110,110,115.3333333,156,152.6666667,157.375,166.5,NA,NA,NA,NA,NA
9709,82,73.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9710,80.5,83.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9711,75,82.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9712,77,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9713,75.25,68.33333333,NA,110.2857143,108.3333333,111.6666667,-9,157.8571429,160,165.25,166,NA,NA,NA,NA,NA
9714,80.75,82.33333333,NA,116.5,123.25,136.5,-9,158.8,163.6666667,165.8,-9,NA,NA,NA,NA,NA
9716,102.6666666667,122,NA,120.3333333,118.5,130,-9,162.5714286,163.3333333,163,162,NA,NA,NA,NA,NA
9717,90.25,93.33333333,NA,116.7142857,119.5,130,130,160.6666667,157.6,165.2,167,NA,NA,NA,NA,NA
9718,78.75,79,NA,115.875,117.8,128,135,164.5714286,165.6,167,172,NA,NA,NA,NA,NA
9719,72.5,57.75,NA,111.2,114.75,-9,-9,156.7142857,156.75,161.8333333,167,NA,NA,NA,NA,NA
9720,100.75,104,NA,120.1428571,119,129.6666667,135,164.2857143,163,167,166,NA,NA,NA,NA,NA
9721,77.5,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9722,99.5,108,NA,114,119.5,123,126,161.5714286,164.4,166.6666667,165,NA,NA,NA,NA,NA
9723,76,68.5,NA,112,110.4,109.6,140,160.4285714,159.4,160.6666667,162,NA,NA,NA,NA,NA
9725,61.25,56.5,NA,91.2,94.25,98,103.5,143.5,145.6666667,146.5714286,156.2,NA,NA,NA,NA,NA
9726,67,56.5,NA,104.25,103.3333333,108,114.5,159.5,142.2857143,154.8,165.2,NA,NA,NA,NA,NA
9727,61.25,43.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9728,77.5,77.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9729,96.75,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9730,89,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9731,92.5,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9732,82,88.25,NA,-9,122.6,119,136,163.375,164.2,166.3333333,167,NA,NA,NA,NA,NA
9733,80,83.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9735,85.5,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9736,78,81,NA,116.75,120.75,130,-9,161.4285714,161.8,166.8,166,NA,NA,NA,NA,NA
9737,85.75,63.66666667,NA,109.3333333,114.2,134,-9,160.2222222,164,164.75,-9,NA,NA,NA,NA,NA
9738,79,73.75,NA,118,115,-9,130,164.4285714,164,163.6666667,-9,NA,NA,NA,NA,NA
9739,86,68.5,NA,117.8,118.25,127,-9,163.1428571,160.8,167,-9,NA,NA,NA,NA,NA
9741,88,71.5,NA,114.4285714,122.8,121,-9,161.7142857,164,166.2,165,NA,NA,NA,NA,NA
9743,79.5,75,NA,114.3333333,116,127.4,-9,160.3333333,166.2,164.4,167,NA,NA,NA,NA,NA
9744,78.75,63.33333333,NA,116.5,115.6666667,126,-9,164,163.6,164,162,NA,NA,NA,NA,NA
9745,79.5,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9747,86,94.66666667,NA,118.5714286,124,123.3333333,-9,160.3333333,163.8,165.5,167,NA,NA,NA,NA,NA
9748,81,86.25,NA,111.8333333,114.8,131.3333333,-9,161.3333333,162.2,163,164.6666667,NA,NA,NA,NA,NA
9749,74.75,63.75,NA,104.7142857,101.25,102.3333333,-9,153,155.2,151.4,166,NA,NA,NA,NA,NA
9754,79.25,NA,NA,117.1428571,120.5,111.3333333,-9,157.1428571,165.2,165.6,168.5,NA,NA,NA,NA,NA
9755,88.75,82,NA,105.6666667,112.8,107.5,113,157.6666667,159.4,161.8,168.6666667,NA,NA,NA,NA,NA
9756,88.75,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9757,93.75,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9758,71.25,73,NA,106.8571429,107.5,127,125.5,160.2857143,160.6,159.5,164.2,NA,NA,NA,NA,NA
9759,61.5,58.5,NA,100.4285714,101.8,113,106,141.8571429,142.2,150.8,162.25,NA,NA,NA,NA,NA
9761,65.25,58,NA,89.5,92.75,108,137.5,136.4285714,139.8,147,160,NA,NA,NA,NA,NA
9762,95.5,72.75,NA,113.2857143,119.5,133,100,162.7142857,166.2,167,167,NA,NA,NA,NA,NA
9764,69.75,62.75,NA,87.4,88.25,93.33333333,97,134.7142857,129.1666667,136.8,155,NA,NA,NA,NA,NA
9766,57.75,39.5,NA,105.8,103.25,107.8,-9,153,154.4,156.7142857,-9,NA,NA,NA,NA,NA
9768,74.5,54.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9769,66.5,44.66666667,NA,103.8333333,107.8,134,-9,157.1428571,161.6,163,166.5,NA,NA,NA,NA,NA
9770,67,44.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9771,62.5,44.25,NA,118.8333333,111.3333333,128.8,136,163.375,164.1666667,166.6666667,-9,NA,NA,NA,NA,NA
9772,67,40.75,NA,106.1666667,113.25,125,127,157.1428571,162,165.2,167.6666667,NA,NA,NA,NA,NA
9774,68,43,NA,105.1666667,106.6666667,120.3333333,123,159.5714286,157.4,164.3333333,167,NA,NA,NA,NA,NA
9775,60,44.25,NA,109.5714286,119.6,123,119,159.4285714,159,166,-9,NA,NA,NA,NA,NA
9776,65.25,57.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9777,66.5,43.5,NA,114.7142857,112,132,-9,160.3333333,158.8,166.2,-9,NA,NA,NA,NA,NA
9778,71.5,49.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9779,63.25,44.66666667,NA,105,105.4,113,124.5,151,159,162.25,170.3333333,NA,NA,NA,NA,NA
9780,72.25,45.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9781,60,41.66666667,NA,108,113.5,113,139,161.5,163,162.2,167,NA,NA,NA,NA,NA
9782,63.25,44.5,NA,109.8333333,119.5,128.6666667,-9,162.6666667,165.2,167,-9,NA,NA,NA,NA,NA
9783,76.5,66.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9784,60.25,43.5,NA,106.2857143,111.6,115.3333333,-9,159.5714286,162.2,160.8333333,-9,NA,NA,NA,NA,NA
9785,63.25,45.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9786,64.75,40.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9787,70.5,49.33333333,NA,108.1666667,115.3333333,119.5,133,162,158,166,169,NA,NA,NA,NA,NA
9788,62.5,38.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9789,65,42.25,NA,108.1666667,109.8,123.6666667,126,163.2857143,160.4,164.25,-9,NA,NA,NA,NA,NA
9790,66.75,41.75,NA,115.2,113.6,131,133,155.5714286,162.4,165.6,172,NA,NA,NA,NA,NA
9791,65.3333333333,38.33333333,NA,112,114,116.5,-9,159.7142857,164,161.8571429,164.6666667,NA,NA,NA,NA,NA
9792,62.75,42.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9793,62,63.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9794,69.25,44.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9795,57.75,38.25,NA,109.3333333,112.75,110.3333333,143,159.6666667,157.8,160.8571429,168.6666667,NA,NA,NA,NA,NA
9796,73.5,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9797,69,46.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9798,65.25,44.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9799,66.25,50.5,NA,107.2857143,114.4,126.3333333,-9,161.5714286,158.6,162.5,167,NA,NA,NA,NA,NA
9800,68.5,42.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9801,62,36.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9802,69.75,42.75,NA,105.2857143,108.5,114.4,113,154.3333333,159,160.3333333,168.5,NA,NA,NA,NA,NA
9803,63,41.25,NA,125.1666667,110,125.4,134,157.2857143,160.8333333,167.1428571,167,NA,NA,NA,NA,NA
9804,65.75,45.75,NA,109.5,112.6,143,-9,158.2857143,162.8,164.8,-9,NA,NA,NA,NA,NA
9805,70.5,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9806,67,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9807,67.5,43,NA,117.2857143,120,129.5,-9,163.3333333,164.6666667,165.25,165.5,NA,NA,NA,NA,NA
9808,75.25,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9809,74.75,51.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9810,69.25,42.25,NA,118.8571429,117.5,123.5,-9,164.3333333,160,163.8,-9,NA,NA,NA,NA,NA
9811,69.75,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9812,67.75,45.75,NA,120,117,119,120,163,161.8,167.8,-9,NA,NA,NA,NA,NA
9813,65.75,45.5,NA,112.6666667,112.25,135.5,-9,161.3333333,163.6,166.1666667,-9,NA,NA,NA,NA,NA
9814,71.5,48.33333333,NA,115.5,118,130.75,130,159.7142857,163.4,164.4,-9,NA,NA,NA,NA,NA
9815,72.5,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9816,63,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9817,64.25,63.75,NA,104.8,101.3333333,107.75,-9,151.8571429,152,146.5,-9,NA,NA,NA,NA,NA
9819,98,98.5,220,118.1428571,122.6666667,130.75,-9,164.5714286,164.75,162.8333333,167,NA,NA,NA,NA,168.75
9820,61.75,55.75,64.8,101.4,101.6666667,123.3333333,108,148.1428571,144.6,151.4285714,168.5,NA,NA,NA,NA,150.29
9821,79.5,72.25,87,114.3333333,113.25,115.6666667,-9,160.7142857,159.8,164.8,167,NA,NA,NA,NA,144.75
9822,82,62.33333333,67.42857143,109,107.2,114.25,117,157.4285714,155.6,163.5,166,NA,NA,NA,NA,140.88
9823,63,42,41.35294118,89.875,114.5,97.5,-9,139.5714286,116.1428571,140.5,163,NA,NA,NA,NA,126.63
9824,115.5,143,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174
9825,68.5,63.5,78.8,100.4285714,99.16666667,102.5,-9,153.1428571,144,160.5,165,NA,NA,NA,NA,131.88
9826,77,73,76.54545455,111.8571429,101,106,-9,154,153.2,161,165,NA,NA,NA,NA,141
9827,69.25,60,84.29411765,103.7142857,106.6,111,127,152.7142857,156.2,154.3333333,161.6666667,NA,NA,NA,NA,131.88
9828,82.25,78.75,128.4117647,118.7142857,117,121,-9,161,158.2,163.3333333,167,NA,NA,NA,NA,145.75
9830,61.5,51.25,68.17647059,95.28571429,95.4,106,123,145.3333333,143.2,149.1428571,156.5,NA,NA,NA,NA,127.5
9831,86.25,88.25,167.4,104.3333333,101.25,104.8,107,151.7142857,150.75,152.3333333,163.5,NA,NA,NA,NA,NA
9832,97,90.33333333,120.5294118,104.8571429,106,107.1428571,118,151.2,147.8333333,157.3333333,159.5,NA,NA,NA,NA,NA
9833,75.75,65.66666667,NA,104.2857143,114.5,109.6666667,-9,154.2857143,149.5,157,163.5,NA,NA,NA,NA,132.88
9834,75,63.75,98.21428571,113.8571429,109.2,134.6666667,151,160.8,153,163.5,167,NA,NA,NA,NA,147.63
9835,81.75,69.75,82.21428571,110.8333333,109.2,111,-9,156.4285714,151.1428571,161.1666667,164.6666667,NA,NA,NA,NA,131.88
9836,109.5,128.5,201.4615385,125.2857143,122,136.5,-9,164.4285714,162.75,167,165,NA,NA,NA,NA,NA
9837,76.3333333333,64.25,90.5,99.85714286,91,101,-9,145.5714286,136.6,149.2,162.3333333,NA,NA,NA,NA,125.75
9838,73.5,67,65.05882353,99.57142857,97,98.66666667,-9,141.1666667,136,148.6666667,161.3333333,NA,NA,NA,NA,101.29
9839,102.75,115,195.5454545,129.2857143,122,-9,-9,166.7142857,165.6,167,-9,NA,NA,NA,NA,163.71
9840,100.5,120.5,208.2941176,117.8571429,119.5,121,-9,162.5,158,163.8333333,165,NA,NA,NA,NA,NA
9841,77.75,68,157.375,110.5714286,105.6666667,119,140,158.7142857,152.6666667,164.2,169,NA,NA,NA,NA,131.88
9843,62.75,58.66666667,69.09090909,97.5,99,109.5,-9,149.1428571,139.8,154.75,167,NA,NA,NA,NA,131
9844,89.25,84.25,155.5714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9845,77.5,65,74.73333333,100.8333333,100.25,112.1666667,109,152.5714286,151.6,156,156.5,NA,NA,NA,NA,127.5
9846,116,119.6666667,220,122.25,134,136,-9,165.4285714,166.8,166.5,-9,NA,NA,NA,NA,161.25
9847,60,45,40.33333333,99.66666667,101.4,98,108,152.8571429,138.2,153.2857143,162.8333333,NA,NA,NA,NA,133.38
9848,85.75,98,113.8333333,116.625,112,123.5,130,159,151.6,161.4,172,NA,NA,NA,NA,135.38
9849,99,99.66666667,187,116.8333333,119,126,124.5,162.4285714,167.6,164.2,167,NA,NA,NA,NA,164.63
9850,95.5,83,136.8,120.6666667,124.5,129.75,-9,160.6666667,165,166.6666667,-9,NA,NA,NA,NA,151.29
9851,119.5,144,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.5
9852,76.25,67.33333333,66.82352941,105.2857143,102,114.2857143,106,156.4285714,149.4,156,167,NA,NA,NA,NA,136
9853,56.75,35.5,27.5,94.66666667,94.16666667,94,128,144.7142857,143.2,147.3333333,154.25,NA,NA,NA,NA,110.13
9854,58.75,40.66666667,34.5,91.4,86.5,99.75,103,142.1428571,123.4,142.4,158.3333333,NA,NA,NA,NA,133.25
9855,73,61.66666667,74.92857143,100.7142857,102.3333333,96.5,104.5,153,154.5,151.2857143,163,NA,NA,NA,NA,126.63
9856,75.25,63.5,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9857,65.75,66.5,80.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.63
9858,120.75,123.5,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172.5
9859,76.25,83,132.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.63
9860,80.75,64.33333333,113.2777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.63
9861,107.5,114.5,174.3846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9862,67.5,53.75,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129.25
9864,63.25,57.25,62.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.25
9866,104.75,118,220,125.2,133.75,-9,151,164.2857143,167,166.6,-9,NA,NA,NA,NA,170.5
