,rFitness_mhi,rFitness_mhp,rFitness_mli,rFitness_mlp,rFitness_thi,rFitness_thp,rFitness_tli,rFitness_tlp,rSurvival_fruit_mhi,rSurvival_fruit_mhp,rSurvival_fruit_mli,rSurvival_fruit_mlp,rSurvival_fruit_thi,rSurvival_fruit_thp,rSurvival_fruit_tli,rSurvival_fruit_tlp,rSeeds_mhi,rSeeds_mhp,rSeeds_mli,rSeeds_mlp,rSeeds_thi,rSeeds_thp,rSeeds_tli,rSeeds_tlp
X16S_OTU18_19,0.075890069711947,0.103212372458476,0.00590462681114561,0.150737634733767,0.0778330807898088,0.104655152661398,0.0781824457301672,0.138276403982959,0.0741566623484977,0.111265478738308,0.0121961702127303,0.0822581363396704,0.0643959425480458,0.0767666690333912,0.0769174883278211,0.215438983003001,0.072168782598644,0.0653394120101334,-0.0535765145047676,0.144684628525438,0.0964087119514598,0.098827931746536,-0.236568000276022,-0.232462908048459
X16S_OTU190_191,-0.135477866229621,-0.0197756303468348,-0.197212388198643,0.114658742230396,-0.0938155597173386,-0.0640540642923152,-0.0736186233877807,0.0244626216217313,-0.128882970350434,-0.0587281136237839,-0.215900775651013,-0.00207713899715148,-0.124575445861595,-0.0892752478445602,-0.0930760853307551,0.0499015812983752,-0.104924080968013,-0.0875340689413515,-0.158584887157506,0.112113656561214,-0.0750237749192642,-0.0741363902539407,-0.115287628065766,-0.0545364003650236
X16S_OTU193_194,0.165901158939634,0.157416809605267,0.135157440224199,0.230392273005218,0.203399524691392,0.163312377923143,0.191696389952933,0.175375062326429,0.171476304608184,0.19998216272872,0.192051662985363,0.347869035217179,0.183382953784495,0.171409550135013,0.230059759012193,0.15591952295358,0.155012932977143,0.145004510174739,-0.0133222655590899,0.217845986408697,0.209110195192246,0.155025128998269,-0.00335227646820662,-0.0440517113711184
X16S_OTU197_198,0.17774732094937,0.182093675095863,-0.157897638443919,0.102448278158139,0.124029126390035,0.0552535206029998,0.00312120442232947,0.117370131589494,0.150227887787533,0.146245158988211,-0.0845785109431331,0.132993425873525,0.131140396613883,0.0387292061443258,-0.00208224852853776,0.113964497445975,0.120234929637246,0.163799453890039,-0.22749431014596,0.0504501374661027,0.117976116426776,0.123220173008138,0.123052511038461,0.163736224920041
X16S_OTU199_200,1.06164368818258,0.957145048653807,0.481965377873938,0.448213677039763,1.00574814973377,0.947479755498918,0.884341292191695,0.827280151947694,1.05488979263379,1.0245164960751,0.719832766028095,0.40414900867413,1.05979122303748,0.990265240599345,0.91185200123198,0.86157168058978,0.927624164708572,0.985307937564196,0.0534260695299914,-0.0370086177792003,1.00399423415512,0.893580782244369,0.483413309164882,0.380570522100746
X16S_OTU200_201,-0.352280999505016,-0.376280868008479,-0.216133295717126,-0.353604942826137,-0.2949243611996,-0.239068455939395,-0.343514715822963,-0.310075176108639,-0.357232823485547,-0.382049811661023,-0.230210677066431,-0.149634437550021,-0.359700331761919,-0.249603451479966,-0.336969318738642,-0.328346108721663,-0.300885893215659,-0.33951834711065,0.0302938502341109,-0.166806584429752,-0.291937140257494,-0.321839797926491,-0.303940446374898,-0.166258028459815
X16S_OTU202_203,0.197040129561585,0.234261423487331,0.0367573850456404,-0.00621693247645142,0.184890554949498,0.127695329104214,0.129658227502446,-0.0115502357425584,0.195569768553155,0.253659654810608,0.0714785506853222,0.12145505710356,0.192118700348143,0.171519551198653,0.148921281817543,-0.0224042467818034,0.18033829243287,0.183303600497965,0.0266171510085452,0.067315815324176,0.20672770446348,0.150374054653983,0.0505934097763241,0.00689914332423867
X16S_OTU2052_2053,0.396302737349891,0.350174903844654,0.101785703369629,-0.0443786858175579,0.314330780280032,0.255730128980027,0.150724236494083,0.0634344848144171,0.337233545099847,0.282537032425432,0.120572033680269,0.11026936732661,0.292838409014315,0.284159245605212,0.139918058734164,0.0388662670810138,0.316518631134129,0.401386003895172,0.0789141359667557,-0.0677285128746177,0.333584172939262,0.267143112234794,0.248306215332179,-0.0940765819177045
X16S_OTU219_220,-0.57081911911722,-0.545590703071126,-0.450539318924431,-0.170079890988512,-0.634292876856817,-0.550472808816669,-0.528700016902849,-0.277208088066717,-0.556538638894205,-0.594478097339099,-0.530397341610699,-0.133062956618324,-0.603823153433944,-0.546081639655428,-0.533773045706094,-0.334870393205655,-0.522798005174837,-0.517444895243934,-0.289440699094726,-0.00936639323542663,-0.609038604297351,-0.532187865215332,-0.137832421109559,-0.14039414061416
X16S_OTU22_23,-0.05631797475684,-0.0780899834157314,-0.140944664938844,-0.0755644204789377,-0.0751216531427119,-0.0538367307928949,-0.0927059906075706,0.0324185708183205,-0.0770557495177488,-0.0626792040707607,-0.0644858276495564,-0.0869998295304142,-0.0752461561456856,-0.0546000769631457,-0.0802635888661297,0.0185897627587086,-0.0411439105347369,-0.0804408643098385,-0.0730866151301433,-0.0403995284788211,-0.0641208693360499,-0.0601370788468361,-0.0662689957077535,0.107730577275311
X16S_OTU225_226,-0.234123967719198,-0.144781542464054,-0.202179502950729,0.129554571621341,-0.127229287686876,-0.0828335010025689,-0.106244507575849,-0.0419171454784171,-0.224698981482651,-0.164354554673561,-0.195199215550834,0.0358240879045578,-0.204223540908017,-0.114546032964606,-0.12072967192806,-0.0410591165362861,-0.174431932447857,-0.187353567275269,-0.134603500241172,0.210078592686734,-0.106266776265387,-0.136881231353403,-0.201890863350669,-0.0737630669139703
X16S_OTU2284_2285,-0.128294906667565,-0.111239496308174,-0.130838414634457,0.0333725766934484,-0.136349788666689,-0.0911403367109634,-0.161390724521776,0.0175852269444349,-0.13131504614675,-0.113166171162303,-0.104016430190535,-0.0727581785965086,-0.130193007627811,-0.107201754310164,-0.174039092662878,-0.0341750300528418,-0.102410838258383,-0.139273169516959,-0.0431444492452992,-0.0189507383507574,-0.131060661284684,-0.0865383817590693,-0.334910478003246,0.0456724071972009
X16S_OTU233_234,-0.29453583747309,-0.328841357763977,-0.130542779742043,-0.267736385562418,-0.238682288035672,-0.224899370143982,-0.225638877756439,-0.230222480214369,-0.273357127538378,-0.291619928497294,-0.129182442607177,-0.200871754904973,-0.248151065343411,-0.226616771762771,-0.225588726274054,-0.243776625071052,-0.246068440641672,-0.296273507374989,-0.0652704525860804,-0.185372768199997,-0.253841721126243,-0.245185011698534,-0.18666635345868,0.0158328481269079
X16S_OTU2331_2332,0.243314326802979,0.202025419916501,0.322484595177201,0.302258126814311,0.260957870473949,0.300144469986308,0.188233408901068,-0.0178342422116982,0.262604014316401,0.223123319241648,0.349942243321723,0.325152900162816,0.220020438886827,0.279817101499034,0.206092919636942,0.039830625411243,0.195528575966398,0.204390970445593,0.184392512035616,0.190528696411446,0.278985550299689,0.24793219824813,0.116427400503681,0.20415509559007
X16S_OTU243_244,0.250477601793943,0.214818160235106,0.129611910822132,0.0837938047973083,0.190932691493609,0.293295425989278,0.198582522564356,0.21995828086303,0.267152128181519,0.293041367255055,0.155443465980516,0.0919361607021563,0.267608565986419,0.259098679142769,0.223652099703205,0.198258860205842,0.223731772083533,0.184323609608614,-0.0848623222835782,-0.0471224100266551,0.19012022873664,0.273006937675111,0.230658771185138,0.19184301736843
X16S_OTU252_253,-0.391323128752655,-0.363896415522452,-0.335988716546553,-0.166883535193592,-0.435708080771308,-0.380612064800873,-0.453151470092327,-0.147929706167991,-0.417074625325733,-0.345851282740277,-0.348871341697946,-0.244616024345725,-0.404979463390036,-0.379162034564521,-0.403327744271577,-0.155801406392032,-0.334726408786747,-0.425305119441808,-0.10248250754943,-0.0664848380133824,-0.451119887198786,-0.366260023275795,-0.372659702495878,-0.0179498398473767
X16S_OTU254_255,0.0956178992585985,0.154115411688982,-0.0189997120009432,0.0436368194243812,0.093755531785939,0.147520133146932,0.0083823822465242,0.17730201044099,0.0917109498895344,0.164407887426822,0.0559833365905809,-0.074983616494282,0.103721994737551,0.144563004806563,0.0174045488866905,0.196454164765052,0.111281571700424,0.103328032673397,-0.0247648446500115,-0.023156165325938,0.110662425417149,0.111678913019674,-0.255641243747415,-0.0266007975983466
X16S_OTU2561_2562,0.549435814014435,0.487087498955106,0.380240752113107,0.134696857172064,0.470429818281133,0.527750214654934,0.3877491388768,0.33684678352453,0.554053013700569,0.524062362906524,0.497365988864657,0.289427723680004,0.508336456188486,0.552776069846687,0.409298238007946,0.402149188151861,0.473414294802876,0.516960195093886,0.0522207011584135,0.0848097746474774,0.526301833796112,0.472452557624194,0.0936375217455232,0.0971906343718818
X16S_OTU26_27,0.640079437052259,0.580142250847066,0.293738139841174,0.28616958536871,0.55674129402797,0.527481677059503,0.404118952388476,0.230885434163313,0.628436834804911,0.581419028974418,0.454513495243631,0.325742129203422,0.600081046358625,0.566448415875479,0.406768798287584,0.19940110934052,0.531858205885762,0.603489323757261,0.133708323091725,0.0612846501752094,0.553332310810841,0.519476595636151,0.426627989360194,-0.0498248577546798
X16S_OTU273_274,0.100055037221104,0.114078980444991,0.157517861515267,-0.00606188087712957,0.165447222372507,0.155155798849427,0.161160538428369,-0.1021170282923,0.153947496119503,0.155280761775728,0.188717031110997,-0.0012665467171389,0.149841495216592,0.130886809404519,0.180688967804677,-0.0687277427916048,0.071441971375211,0.0907303510180854,0.0439617230070084,-0.105113216590116,0.159438414915965,0.155541097333812,0.281148081331335,-0.0425677049361749
X16S_OTU278_279,-0.458875069411642,-0.435111484088798,-0.483889697933851,-0.116038850597722,-0.388917483632025,-0.382483380007448,-0.242746081426074,-0.100444373375353,-0.470358777709104,-0.439897564585633,-0.508405667668451,-0.266001775440667,-0.438204611515166,-0.392326541834906,-0.274580215778669,-0.142719157477614,-0.374165661944854,-0.440666115421219,-0.330697818952828,0.0167581602845399,-0.383474818623552,-0.393674886775852,0.0479969469611905,0.264183187415674
X16S_OTU28_29,-0.383562270388105,-0.367687702730681,-0.168228841400883,-0.278384411144293,-0.331276627727611,-0.295559744951399,-0.245894130795639,-0.413957901405682,-0.375507825854106,-0.386322619970278,-0.235637800959136,-0.134215069699771,-0.353284815559355,-0.327663057117344,-0.266956840206883,-0.520376725252621,-0.350172041218556,-0.358178271386929,-0.00818961083264112,-0.16034169111493,-0.366088391674548,-0.297618564938407,0.116320855662167,-0.096318990555451
X16S_OTU281_282,-0.16842515579245,-0.165979229351818,-0.108336332518072,-0.204764624554599,-0.187342013195248,-0.128607601371945,-0.282615268494473,-0.146162169858147,-0.193079406809054,-0.145621209616929,-0.118388409222496,-0.139378851347545,-0.208426691267028,-0.127128345775058,-0.244933795478368,-0.178809281415023,-0.136105971022198,-0.195850593732789,0.0141037701412087,-0.0832903671501689,-0.153505513231727,-0.153971939060346,-0.310608918011806,0.0424868936509109
X16S_OTU29_30,-0.178043663841145,-0.175947074569603,-0.0113498830107261,0.0561339467611801,-0.17708222207594,-0.0299641786800747,-0.128296258720314,-0.283083551594551,-0.141656236430892,-0.147225862494226,-0.00876057096331674,-0.0530999594417221,-0.137040790814485,-0.066426546207705,-0.126137814180732,-0.293244483710509,-0.165620355161588,-0.181827496291356,0.0812224881194861,0.0205390229071657,-0.187338631535809,-0.0908832479650522,0.0213550460039096,-0.0566081076198008
X16S_OTU293_294,-0.621274383414691,-0.681328984825931,-0.212159314434403,-0.370887774442476,-0.616178201424705,-0.626649684230644,-0.603897880362264,-0.419540974558451,-0.631866690754575,-0.632140228770487,-0.270963052737674,-0.347468727190066,-0.672859622223108,-0.639768817489403,-0.64466222217453,-0.54273567855871,-0.565478736032742,-0.710899685030805,0.0220825016601869,-0.193657811413828,-0.589701169192978,-0.566989717683473,-0.325144782355461,-0.230882583591689
X16S_OTU308_309,-0.509916429647366,-0.490407203557394,-0.350369185478728,-0.36775350105025,-0.530512108666449,-0.539604757235601,-0.541997092020263,-0.487187192914782,-0.534226648979323,-0.49198275050334,-0.3632151302447,-0.296716370970617,-0.534368139561151,-0.540886780982411,-0.557466423240017,-0.465255687398296,-0.456010087459726,-0.543212901653478,-0.150104978331281,-0.30303575511265,-0.552673943781773,-0.465489271872163,-0.440315022857313,-0.167541718242413
X16S_OTU32_33,0.596084195932911,0.600494116442519,0.196928902824145,0.348554017790981,0.487048082969447,0.391859141855374,0.469750009992924,0.395830990415255,0.578025157479458,0.545333470133116,0.240939635554473,0.302787455577689,0.545058046909578,0.442763604935472,0.474266188291187,0.410172620693523,0.490561232094517,0.611559518291856,-0.0138522585602955,0.161766088315592,0.487167651301766,0.43830876417964,0.469277364897047,0.111027619033613
X16S_OTU320_321,-0.157454922530334,-0.161922761126664,-0.169596131407382,-0.117046365666345,-0.175174556004167,-0.273303673176419,-0.168357554858667,-0.220462170257806,-0.174191955714369,-0.189125343009501,-0.187536191993047,-0.107046933075869,-0.169454417413587,-0.227232155131594,-0.207283546751175,-0.228566462193488,-0.157284188438094,-0.165819087736089,-0.135083989882435,0.0130076916960985,-0.197912776900687,-0.204633677027056,0.00877852522973301,0.133225271785576
X16S_OTU325_326,-0.333413803534848,-0.354478659972906,-0.214814993427234,-0.0810122657655328,-0.3297486809406,-0.275697687715643,-0.288929808874228,0.012307095713653,-0.327945403438631,-0.298238621872819,-0.20293009125975,-0.198638763680265,-0.327689336826578,-0.284303527291287,-0.254590933836685,0.0298747848079973,-0.282425028532098,-0.385152978868233,-0.192054561304931,0.00680256878583029,-0.321637185714889,-0.277057482830307,-0.268675360429575,0.226974173849507
X16S_OTU329_330,0.157623922596762,0.268467490325313,-0.0402971102065113,0.304666728263697,0.112119960467857,0.178145435638324,0.0825478759133077,0.0496451048080315,0.139412359107687,0.225643747703691,0.00585883619155849,0.360884836234413,0.154267833361538,0.196821857385421,0.108166984699427,0.00845640153684358,0.143770690086987,0.198389660080724,-0.0652482548462327,0.308413241838575,0.0986432224120691,0.124414655098734,0.202969777329129,0.194844084979964
X16S_OTU336_337,-0.300047925071388,-0.299576562863147,-0.0789509583688791,-0.172930573607458,-0.244940261800135,-0.228806838229521,-0.213652983930283,-0.275752406447866,-0.270017735235493,-0.27344634058703,-0.132606802639496,-0.057880008766621,-0.234976159572947,-0.2207131498715,-0.22450464597663,-0.314169025034863,-0.246456356624557,-0.277632351385463,-0.0902599215909765,-0.0501043849829869,-0.26334898789777,-0.242125046466268,-0.002251856651018,-0.00641294219541923
X16S_OTU349_350,-0.306583690598573,-0.353018617083934,-0.153317329159462,-0.0845615081909522,-0.368145293453885,-0.30673550969615,-0.40270236686729,-0.294681751954084,-0.38374516317692,-0.392637702100094,-0.23254931207534,-0.0205608416974366,-0.415316865090611,-0.347556630768695,-0.417776200584974,-0.295806317061778,-0.277278286338544,-0.343207518403852,-0.0241894802802446,-0.00438625705405005,-0.354289906787354,-0.312546479301847,-0.109734378831318,0.077649843054416
X16S_OTU358_359,0.311201565848949,0.354655378881712,0.163135264303449,0.185097413969333,0.386952874471712,0.37001856413129,0.314333600855096,0.403515545767433,0.367023951200162,0.403936485883913,0.348418542280139,0.172283086318709,0.404772140954932,0.391535767199644,0.335793007030358,0.387895097547903,0.30894907783206,0.353679583763861,0.100305936352676,-0.0144201873755809,0.398007136260584,0.319966883065971,0.231702128566315,0.051606802130102
X16S_OTU37_38,-0.479024154294159,-0.452512880918996,-0.242189715920859,-0.260892392489707,-0.393601360321626,-0.436583183772588,-0.343856340029272,-0.183942617507467,-0.439660062267312,-0.433302739423188,-0.206235196152813,-0.307616285522446,-0.418943832367284,-0.475789592630117,-0.339221318088008,-0.228387573569012,-0.420884052067352,-0.47972792509522,0.0686152674859121,-0.14890005831883,-0.421189542725573,-0.364023683425727,-0.135656085317684,0.0515274929458183
X16S_OTU373_374,-0.404111013622384,-0.32583726160905,-0.335801479793668,-0.0401432993422665,-0.494592666842705,-0.47379969083372,-0.426289629309654,-0.269059571849399,-0.443930966230616,-0.359321040396261,-0.405294069104905,-0.145189739427655,-0.458585247459569,-0.472640838574612,-0.435115589726783,-0.337358074472783,-0.370870730820642,-0.430621537583331,-0.113619798829077,0.138210525695407,-0.492321870131596,-0.377505887783426,-0.145560678833171,-0.124791395504415
X16S_OTU38_39,-0.358402672237869,-0.30479983447576,-0.233976539491318,0.111406371607812,-0.342843386955634,-0.319325426333293,-0.249587384092088,-0.336583956751144,-0.322402503252146,-0.308115710863497,-0.230007567592843,0.0785616772159058,-0.334709733650948,-0.322949777382115,-0.257122407170636,-0.327901176561874,-0.327454368245922,-0.343843551517138,-0.119449131230514,0.131607801927067,-0.342410337157948,-0.275873444528779,-0.0738731934494012,-0.0427232523191879
X16S_OTU385_386,0.367853174960942,0.331360958540386,0.186009322976124,0.0620709158599681,0.287516142106851,0.205335335671892,0.178663524955028,0.141700835314851,0.333681158833058,0.29863306012253,0.161573945481618,-0.00870909886012288,0.331203997784733,0.214282692328067,0.177049877892967,0.165394984749087,0.296481962316781,0.350532302659631,0.0505507972221917,-0.0559863908691546,0.264866207516288,0.291770545388859,0.242468293500569,0.154203010036031
X16S_OTU395_396,-0.181123461581431,-0.212949878177206,-0.309720880240758,-0.101658854959461,-0.222721461608613,-0.149277437753739,-0.117394952459931,-0.148659456184479,-0.235742544494607,-0.216902209690409,-0.294268373389008,-0.245090872942951,-0.171744474556108,-0.1525917531429,-0.135041979521103,-0.121721188733704,-0.12109536768353,-0.176315786377711,-0.194791184521832,-0.142289555873709,-0.242002958585514,-0.180993086878419,-0.292260261517516,0.1085564849227
X16S_OTU4_5,-0.0733991825230527,-0.00182886743879493,-0.228379544189768,0.0540031849899628,-0.0273418588245388,-0.0488541243601826,0.00282128942739206,0.0253237566314747,-0.0552638807716351,-0.0214983647563827,-0.166846171636099,0.0593837067670141,-0.0505929212390268,-0.0313390054132326,0.00691482930359664,0.00842010224183469,-0.0688153150830202,-0.0446171272600591,0.0236862921670689,0.136395999735589,-0.0312569571573723,-0.060672369701188,0.031854130620218,-0.0123010285900766
X16S_OTU40_41,-0.098012158782089,-0.134156119243455,-0.0324969432054417,-0.107999861034493,-0.0655862826201124,-0.0882897000564914,0.013491207501179,0.068139915620552,-0.0768149366819179,-0.078757398332863,0.0167970973979084,-0.234745504991788,-0.0319156874275376,-0.114349767627178,0.00856410654901055,0.0622534095281223,-0.0761495257264394,-0.13101720893509,0.00672502191507967,-0.202253728603556,-0.102690494781173,-0.04159609779879,0.0122108423119443,0.165979389679795
