perc_miss	id
0.03166935050993022	9391
0.01610305958132045	9392
0.02254428341384863	9394
0.01610305958132045	9395
0.039184111647879764	9399
0.04079441760601181	9402
0.030059044551798177	9404
0.028985507246376812	9405
0.02844873859366613	9407
0.03327965646806227	9408
0.05206655931293613	9409
0.026301663982823402	9412
0.01610305958132045	9413
0.03327965646806227	9416
0.04616210413311862	9421
0.03757380568974772	9427
0.02844873859366613	9433
0.017713365539452495	9436
0.01610305958132045	9437
0.030059044551798177	9442
0.027375201288244767	9450
0.026301663982823402	9451
0.02576489533011272	9452
0.020933977455716585	9453
0.026301663982823402	9454
0.005367686527106817	9455
0.045625335480407946	9470
0.02254428341384863	9471
0.01878690284487386	9476
0.03650026838432636	9481
0.01878690284487386	9503
0.04294149221685454	9506
0.04186795491143317	9507
0.037037037037037035	9508
0.027911969940955447	9509
0.041331186258722494	9510
0.03757380568974772	9511
0.042404723564143855	9512
0.027911969940955447	9513
0.03757380568974772	9514
0.03757380568974772	9515
0.043478260869565216	9517
0.04079441760601181	9518
0.024691358024691357	9519
0.0440150295222759	9520
0.043478260869565216	9521
0.030595813204508857	9522
0.04079441760601181	9523
0.033816425120772944	9524
0.03972088030059045	9525
0.04455179817498658	9526
0.043478260869565216	9527
0.029522275899087493	9528
0.04186795491143317	9529
0.03650026838432636	9530
0.040257648953301126	9531
0.03972088030059045	9532
0.0381105743424584	9533
0.0440150295222759	9534
0.03864734299516908	9535
0.03757380568974772	9536
0.04186795491143317	9537
0.04455179817498658	9539
0.040257648953301126	9540
0.0381105743424584	9541
0.04079441760601181	9542
0.035963499731615674	9543
0.041331186258722494	9544
0.03864734299516908	9545
0.04294149221685454	9546
0.043478260869565216	9547
0.03166935050993022	9548
0.041331186258722494	9549
0.02147074610842727	9550
0.039184111647879764	9551
0.02308105206655931	9552
0.043478260869565216	9553
0.035963499731615674	9554
0.03757380568974772	9555
0.03972088030059045	9556
0.043478260869565216	9557
0.040257648953301126	9558
0.04079441760601181	9559
0.040257648953301126	9560
0.03972088030059045	9561
0.043478260869565216	9562
0.042404723564143855	9564
0.04294149221685454	9565
0.04186795491143317	9567
0.026301663982823402	9568
0.039184111647879764	9569
0.02254428341384863	9571
0.03972088030059045	9573
0.040257648953301126	9574
0.040257648953301126	9576
0.04294149221685454	9577
0.03972088030059045	9578
0.03166935050993022	9579
0.043478260869565216	9581
0.04455179817498658	9582
0.03274288781535158	9583
0.042404723564143855	9584
0.039184111647879764	9585
0.03166935050993022	9586
0.043478260869565216	9587
0.024691358024691357	9588
0.042404723564143855	9589
0.03864734299516908	9590
0.04294149221685454	9591
0.013419216317767043	9592
0.03972088030059045	9593
0.043478260869565216	9594
0.0440150295222759	9595
0.04186795491143317	9596
0.043478260869565216	9597
