paper	phenotype	numaccessions	phenotypecategory	stressstrategy	1	2	3	4	5	6
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	total_C7_GLS_MS_and_allyl	92	Metabolite	Tolerance	0.9879365	0.9380517	0.9541757	0.7932906	9.556845e-06	3
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	total_C7_GLS_MS	92	Metabolite	Tolerance	0.9991842	0.9981128	0.858964	0.6648009	6.255492e-05	3
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	Total_C8_GLS_MS_and_allyl	92	Metabolite	Tolerance	0.9135092	0.7213455	0.9973077	0.991221	5.312485e-05	4
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	Total_C8_GLS_MS	92	Metabolite	Tolerance	0.7056236	0.4225269	0.995523	0.9793653	5.120916e-06	2
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	total_GLS_MS_and_allyl	92	Metabolite	Tolerance	0.9875187	0.8570517	0.973398	0	2.661567e-05	3
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	total_GLS_MS	92	Metabolite	Tolerance	0.9461641	0.5650551	0.9995814	0.9931988	3.622146e-05	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	total_Indolics_MS_and_allyl	92	Metabolite	Tolerance	0.9508939	0.7998544	0.9742295	0	0.0002338561	16
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	total_Indolics_MS	92	Metabolite	Tolerance	0.9690726	0.9135044	0.9965704	0	0.0003977685	2
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	total_methylsulphinyl_MS_and_allyl	92	Metabolite	Tolerance	0.9743839	0.7665617	0.9940526	0.9323343	1.481121e-05	3
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	total_methylsulphinyl_MS	92	Metabolite	Tolerance	0.9116904	0.7333321	0.9949667	0.9775553	6.098966e-06	2
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	Weight_MS_and_allyl	92	Metabolite	Tolerance	0.990456	0.9574516	0.9275244	0.6336114	2.088335e-05	2
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	Weight_MS	92	Metabolite	Tolerance	0.868974	0.8168507	0.9379777	0.8789697	6.642128e-06	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X2OH_Butenyl_MS_and_allyl	92	Metabolite	Tolerance	0.9995863	0.9985161	0.9984093	0.993607	0.0003163679	68
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X2OH_Butenyl_MS	92	Metabolite	Tolerance	0.9977571	0.9941096	0.9956008	0.9905693	0.0003577786	81
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X3_butenyl_MS_and_allyl	92	Metabolite	Tolerance	0.9951627	0.9891574	0.999309	0.9973496	8.027618e-05	20
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X3_butenyl_MS	92	Metabolite	Tolerance	0.9992736	0.985378	0.9946862	0.9388876	0.000138878	10
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X3MSP_MS_and_allyl	92	Metabolite	Tolerance	0.9753962	0.8672801	0.9957223	0.973218	3.938622e-05	10
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X3MSP_MS	92	Metabolite	Tolerance	0.988337	0.9115668	0.9974043	0.9713014	6.906139e-05	13
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X3MTP_MS_and_allyl	92	Metabolite	Tolerance	0.9809932	0.8883365	0.9985162	0.9940558	7.712884e-05	9
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X3MTP_MS	92	Metabolite	Tolerance	0.9887771	0.9422154	0.9861092	0.9428003	2.327778e-05	10
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X3OHP_MS_and_allyl	92	Metabolite	Tolerance	0.9999426	0.9998535	0.9856972	0.961907	0.000368932	88
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X3OHP_MS	92	Metabolite	Tolerance	0.9999322	0.9998882	0.9835287	0.9774112	0.0002416292	44
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X4MOI3M_MS_and_allyl	92	Metabolite	Tolerance	0.9366302	0.688518	0.9929663	0.9684764	1.520255e-05	4
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X4MOI3M_MS	92	Metabolite	Tolerance	0.9911163	0.9411949	0.9740683	0.7493154	1.67527e-05	3
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X4MSB_MS_and_allyl	92	Metabolite	Tolerance	0.9931304	0.9766345	0.9998141	0.9994124	0.0002781345	74
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X4MSB_MS	92	Metabolite	Tolerance	0.9924154	0.9699258	0.9995271	0.997868	0.0001172442	25
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X4MTB_MS_and_allyl	92	Metabolite	Tolerance	0.9859824	0.9290756	0.999126	0.995611	0.0001730545	34
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X4MTB_MS	92	Metabolite	Tolerance	0.9888738	0.9631989	0.9998616	0.999423	0.000133777	28
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X4OHB_MS_and_allyl	92	Metabolite	Tolerance	0.9998137	0.99938	0.9971072	0.9932951	0.0003817669	81
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X4OHB_MS	92	Metabolite	Tolerance	0.9986369	0.9958531	0.999285	0.9982769	0.0003862884	84
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X5MSP_MS_and_allyl	92	Metabolite	Tolerance	0.9997846	0.9992993	0.9891485	0.964217	0.0004127394	105
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X5MSP_MS	92	Metabolite	Tolerance	0.9997584	0.9991127	0.9939034	0.9825149	0.00018776	49
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X7MSH_MS_and_allyl	92	Metabolite	Tolerance	0.9853626	0.7777013	0.9971918	0.9540626	1.898012e-05	4
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X7MSH_MS	92	Metabolite	Tolerance	0.8929471	0.5932351	0.982576	0	1.841572e-05	2
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X7MTH_MS_and_allyl	92	Metabolite	Tolerance	0.9855959	0.9324874	0.9995082	0.9970647	8.421704e-05	11
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X7MTH_MS	92	Metabolite	Tolerance	0.9547386	0.8768822	0.9901112	0.9680007	0.0001550445	3
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X8MSO_MS_and_allyl	92	Metabolite	Tolerance	0.9576259	0.9010449	0.995986	0.9894611	8.810226e-05	5
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X8MSO_MS	92	Metabolite	Tolerance	0.9376684	0.7098798	0.992627	0.9453571	1.85928e-05	2
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X8MTO_MS_and_allyl	92	Metabolite	Tolerance	0.8600565	0.584201	0.99565	0	6.242838e-05	2
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X8MTO_MS	92	Metabolite	Tolerance	0.9566942	0.6577527	0.9975603	0.9702805	2.242823e-05	3
Kollist_Brosch_PlaCelEnv_2010_PID_20082669	ozone_sensetivity	74	Development	NA	0.9997883	0.9990085	0.9833363	0.9431823	2.963426e-05	10
Koyama_Sadhukhan_MolPlant_2017_PID_28712931	Relative_NIP1_expression	97	Development	Tolerance	0.9531698	0.8823287	0.9894686	0	6.037429e-05	1
Koyama_Sadhukhan_MolPlant_2017_PID_28712931	Relative_root_length	132	Development	Avoidance	0.9467947	0.8529669	0.9516756	0	4.338317e-05	2
Kronforst_Nallu_NatEcoEvo_2018_PID_30076351	Average_leaf_surface_area_eaten_cm2	92	Defense	NA	0.967899	0.8980117	0.9982641	0.9946772	1.730042e-05	5
Kronforst_Nallu_NatEcoEvo_2018_PID_30076351	Average_weight_gain_by_larvae_mg	92	Defense	NA	0.9688414	0.8542311	0.9991941	0.9959191	2.201916e-05	7
Kumar_Verslues_PlantPhys_2014_PID_24218491	Proline_mmol_g	133	Metabolite	Tolerance	0.8805702	0.584392	0.9778959	0	0.0001550605	3
Leyva_Snchez-Bermejo_NatCommun_2014_PID_25099865	As_V_tolerance	66	Metabolite	Tolerance	0.9999989	0.9999982	0.4551404	0	5.988146e-05	2
Li_Strauch_PNAS_2015_PID_26324904	144_M216T665	405	Metabolite	Tolerance	0.9995693	0.9934318	0.9817918	0.7414175	0.01296914	54
Li_Strauch_PNAS_2015_PID_26324904	145_M130T666	405	Metabolite	Tolerance	0.9998173	0.9967444	0.984432	0.7763709	0.006952371	34
Li_Strauch_PNAS_2015_PID_26324904	146_M172T666	405	Metabolite	Tolerance	0.9953736	0.9008207	0.9976323	0.9404108	0.009288813	49
Linder_Branham_JHered_2016_PID_26704140	BC160	391	Metabolite	Tolerance	0.9526713	0.8022532	0.9319813	0	0.001097754	1
Linder_Branham_JHered_2016_PID_26704140	BC180	391	Metabolite	Tolerance	0.9614888	0.7526849	0.9885997	0	0.0004249615	4
Linder_Branham_JHered_2016_PID_26704140	BC181	391	Metabolite	Tolerance	0.8505166	0.4392671	0.9668723	0	0.0002869252	2
Linder_Branham_JHered_2016_PID_26704140	BC182	391	Metabolite	Tolerance	0.9991399	0.9957586	0.9504931	0.6763601	0.00198736	120
Linder_Branham_JHered_2016_PID_26704140	BC183	391	Metabolite	Tolerance	0.9502999	0.7852822	0.9715377	0	0.002063625	2
Linder_Branham_JHered_2016_PID_26704140	BC200	391	Metabolite	Tolerance	0.9410007	0.757427	0.9837084	0.9252802	0.001502854	4
Linder_Branham_JHered_2016_PID_26704140	BC201	391	Metabolite	Tolerance	0.9865215	0.9343895	0.9666417	0.8470194	0.002434934	237
Linder_Branham_JHered_2016_PID_26704140	BC202	391	Metabolite	Tolerance	0.9473546	0.6977937	0.9784373	0	0.001843824	1
Linder_Branham_JHered_2016_PID_26704140	BC221	391	Metabolite	Tolerance	0.8722385	0.5679589	0.9945736	0	0.0005749906	2
Linder_Branham_JHered_2016_PID_26704140	BCpl	391	Metabolite	Tolerance	0.9439259	0.6927017	0.9536922	0	0.0006292677	2
Linder_Branham_JHered_2016_PID_26704140	BCpufa	391	Metabolite	Tolerance	0.9385129	0.7174433	0.9876889	0	0.001484258	3
Linder_Branham_JHered_2016_PID_26704140	BCsat	391	Metabolite	Tolerance	0.9787997	0.9471977	0.6668304	0	0.0006827857	2
Linder_Branham_JHered_2016_PID_26704140	BCvlcfa	391	Metabolite	Tolerance	0.9999957	0.9999864	0.6851465	0.1959879	3.999655e-05	4
Linder_Branham_JHered_2016_PID_26865732	MPboxcox	391	Metabolite	NA	0.9999914	0.999965	0.786633	0	0.0001158638	2
Linder_Morrison_G3_2014_PID_24902604	k_light_0_nutrient_0	95	Development	NA	0.6656345	0.6218454	0.8575896	0	6.970416e-06	2
Linder_Morrison_G3_2014_PID_24902604	k_light_0_nutrient_1	97	Development	NA	0.5890628	0.3985465	0.9922807	0	5.413733e-06	1
Linder_Morrison_G3_2014_PID_24902604	k_light_1_nutrient_0	97	Development	NA	0.9999979	0.9999955	0.9832501	0.946768	2.49744e-05	12
Linder_Morrison_G3_2014_PID_24902604	k_light_1_nutrient_1	97	Development	NA	0.9804778	0.9280293	0.9983119	0.9942082	4.020754e-05	9
Linder_Morrison_G3_2014_PID_24902604	tmax_light_0_nutrient_0	95	Development	NA	0.9999651	0.9999109	0.8776407	0	0.0002253516	242
Linder_Morrison_G3_2014_PID_24902604	tmax_light_0_nutrient_1	97	Development	NA	0.9975937	0.9916053	0.9688071	0	0.000804502	1
Linder_Morrison_G3_2014_PID_24902604	tmax_light_1_nutrient_0	97	Development	NA	0.9970069	0.9885946	0.9905915	0.9766045	0.000397017	108
Linder_Morrison_G3_2014_PID_24902604	tmax_light_1_nutrient_1	97	Development	NA	0.9999993	0.9999989	0.2574113	0	0.0001788843	1
Ludewig_Chen_FronPlaSci_2016_PID_27507976	Fe_minus	70	Development	Avoidance	0.9801923	0.946453	0.9828707	0	4.621619e-05	2
Ludewig_Chen_FronPlaSci_2016_PID_27507976	Fe_plus	76	Development	Avoidance	0.9649594	0.9241148	0.8877125	0	7.66627e-05	1
Ludewig_Chen_FronPlaSci_2016_PID_27507976	Fe_response	65	Development	Avoidance	0.9729858	0.9493796	0.9987428	0.9973454	5.588466e-05	3
Ludewig_Chen_FronPlaSci_2016_PID_27507976	Mn_minus	71	Development	Avoidance	0.9998394	0.9997121	0.7959771	0	9.742228e-06	2
Ludewig_Chen_FronPlaSci_2016_PID_27507976	Mn_plus	75	Development	Avoidance	0.9999667	0.9999475	0.797521	0	3.600235e-05	2
Ludewig_Chen_FronPlaSci_2016_PID_27507976	Mn_response	64	Development	Avoidance	0.9999086	0.9998319	0.7376474	0	8.354693e-06	2
Ludewig_Chen_FronPlaSci_2016_PID_27507976	Zn_minus	70	Development	Avoidance	0.9999245	0.9998839	0.9163021	0.8687083	0.0003271981	259
Ludewig_Chen_FronPlaSci_2016_PID_27507976	Zn_plus	76	Development	Avoidance	0.999991	0.9999715	0.8640842	0	1.975428e-05	2
Ludewig_Chen_FronPlaSci_2016_PID_27507976	Zn_response	64	Development	Avoidance	0.9999809	0.999983	0.7134174	0	2.293363e-05	2
Ludewig_Stetter_PlosOne_2015_PID_25781967	density_deficiency	139	Development	Avoidance	0.9829606	0.8545553	0.9960297	0	0.006102907	2
Ludewig_Stetter_PlosOne_2015_PID_25781967	denstiy_control	139	Development	Avoidance	0.93499	0.5755665	0.9521725	0	0.00193518	2
Ludewig_Stetter_PlosOne_2015_PID_25781967	length_control	139	Development	Avoidance	0.3624898	0.1710079	0.6099086	0	0.0002045522	1
Ludewig_Stetter_PlosOne_2015_PID_25781967	length_deficiency	139	Development	Avoidance	0.7166941	0.2169919	0.9471487	0	0.000317133	1
Maloof_Filiault_PlosGen_2012_PID_22438834	high_RFR	176	Development	Avoidance	0.9608572	0.7967076	0.9933999	0.9569714	0.0003461087	31
Maloof_Filiault_PlosGen_2012_PID_22438834	low_RFR_response	176	Development	Avoidance	0.9277129	0.7370813	0.9826991	0	0.0008834975	2
Maloof_Filiault_PlosGen_2012_PID_22438834	low_RFR	176	Development	Avoidance	0.9999874	0.9999126	0.9338493	0.5395693	0.0001228651	18
Maloof_Filiault_PlosGen_2012_PID_22438834	resid	176	Development	Avoidance	0.7266208	0.3773693	0.990385	0	0.0001730034	3
Maloof_Filiault_PlosGen_2012_PID_22438834	slope	176	Development	Avoidance	0.9411559	0.7389079	0.9848063	0	0.0006134228	2
Marino_Sarasketa_JExpBot_2014_PID_25205573	AA_NH4_fed	39	Development	Avoidance	0.9980808	0.9961025	0.8278752	0	2.091639e-06	2
Marino_Sarasketa_JExpBot_2014_PID_25205573	AA_NO3_fed	39	Development	Avoidance	0.9945883	0.9874154	0.9780666	0	3.131883e-05	2
Marino_Sarasketa_JExpBot_2014_PID_25205573	GDH_animating_NH4_fed	39	Development	Avoidance	0.9999878	0.9999836	0.741805	0	3.295209e-06	2
Marino_Sarasketa_JExpBot_2014_PID_25205573	GDH_animating_NO3_fed	39	Development	Avoidance	0.9998433	0.9991077	0.8031418	0	1.482376e-05	2
Marino_Sarasketa_JExpBot_2014_PID_25205573	GDH_deaminating_NH4_fed	39	Development	Avoidance	0.9992445	0.9992882	0.692309	0	7.450287e-06	2
Marino_Sarasketa_JExpBot_2014_PID_25205573	GDH_deaminating_NO3_fed	39	Development	Avoidance	0.9992457	0.9964265	0.9564351	0	2.503656e-05	2
Marino_Sarasketa_JExpBot_2014_PID_25205573	GS_activity_NH4_fed	39	Development	Avoidance	0.9999871	0.9999772	0.7576984	0	5.827424e-06	2
Marino_Sarasketa_JExpBot_2014_PID_25205573	GS_activity_NO3_fed	39	Development	Avoidance	0.9710969	0.9201914	0.9956419	0	8.755008e-06	2
Marino_Sarasketa_JExpBot_2014_PID_25205573	NH4_content_NH4_fed	39	Development	Avoidance	0.9998449	0.9997053	0.6560251	0	3.398373e-06	2
Marino_Sarasketa_JExpBot_2014_PID_25205573	NH4_content_NO3_fed	39	Development	Avoidance	0.9816125	0.9658777	0.9618028	0	4.718345e-06	3
Marino_Sarasketa_JExpBot_2014_PID_25205573	NR_activity_NH4_fed	39	Development	Avoidance	0.9999844	0.9999538	0.9941535	0	0.0001040212	2
Marino_Sarasketa_JExpBot_2014_PID_25205573	NR_activity_NO3_fed	39	Development	Avoidance	0.9999849	0.9999569	0.7797154	0	3.235137e-05	2
Maurel_Tang_NatCommun_2018_PID_30250259	root_hydraulic_conductivity	169	Development	Avoidance	0.9999891	0.9999671	0.841787	0	0.0002772119	2
Meaux_Dittberner_MolEcol_2018_PID_30118161	Delta_13C	261	Development	Avoidance	0.9253892	0.5576511	0.9895291	0.9179113	0.001195374	86
Meaux_Dittberner_MolEcol_2018_PID_30118161	leafsize	330	Development	Avoidance	0.9718317	0.427851	0.9999263	0.9967226	0.000261497	16
Meaux_Dittberner_MolEcol_2018_PID_30118161	stomata_density	330	Development	Avoidance	0.8252191	0.2009573	0.9961317	0	0.002491721	1
Meaux_Dittberner_MolEcol_2018_PID_30118161	stomatasize	330	Development	Avoidance	0.8868522	0.2922468	0.9989327	0	0.005317813	2
Mena_Delgado_AnnBot_2011_PID_21447490	Cotyledon_area	40	Development	Avoidance	0.9712736	0.9391095	0.9991521	0	5.595783e-06	2
Mena_Delgado_AnnBot_2011_PID_21447490	First_leaf_area	40	Development	Avoidance	0.9968046	0.9831554	0.947681	0	3.673032e-05	1
Mena_Delgado_AnnBot_2011_PID_21447490	LA_vs_CA	40	Development	Avoidance	0.9994937	0.9994225	0.7141115	0	2.373303e-06	2
Mena_Delgado_AnnBot_2011_PID_21447490	Pavement_cell_density_in_cotyledon	55	Development	Avoidance	0.9378289	0.8610323	0.9225058	0	2.583692e-05	2
Mena_Delgado_AnnBot_2011_PID_21447490	Pavement_cell_density_in_first_leaf	55	Development	Avoidance	0.9455025	0.7809809	0.9756532	0	1.142737e-05	1
Mena_Delgado_AnnBot_2011_PID_21447490	PDL_vs_PDC	55	Development	Avoidance	0.01971086	0.009661739	0.384812	0.1433378	0.0005257138	273
Mena_Delgado_AnnBot_2011_PID_21447490	SDL_vs_SDC	55	Development	Avoidance	0.3709928	0.07393771	0.9645144	0	2.692344e-06	1
Mena_Delgado_AnnBot_2011_PID_21447490	SIL_vs_SIC	55	Development	Avoidance	0.6031346	0.3399188	0.9498612	0	5.444254e-05	1
Mena_Delgado_AnnBot_2011_PID_21447490	Stomatal_density_in_cotyledon	55	Development	Avoidance	0.8682063	0.7252162	0.8314403	0	2.861503e-06	2
Mena_Delgado_AnnBot_2011_PID_21447490	Stomatal_density_in_first_leaf	55	Development	Avoidance	0.7890621	0.7893333	0.9592532	0	9.787772e-06	1
Mena_Delgado_AnnBot_2011_PID_21447490	Stomatal_index_in_cotyledon	55	Development	Avoidance	0.9996485	0.9982481	0.8782774	0	1.563526e-05	2
Mena_Delgado_AnnBot_2011_PID_21447490	Stomatal_index_in_first_leaf	55	Development	Avoidance	0.9291899	0.8067145	0.9441486	0	6.771431e-06	2
Nordborg_Aranzana_PlosGen_2005_PID_16292355	avrB	84	Defense	NA	0.9975311	0.9699363	0.9537279	0	3.881427e-06	2
Nordborg_Aranzana_PlosGen_2005_PID_16292355	avrPph3	88	Defense	NA	0.9991036	0.9994298	0.697713	0.9926466	1.339118e-05	3
Nordborg_Aranzana_PlosGen_2005_PID_16292355	avrRpm1	82	Defense	NA	0.9996081	0.9940059	0.9919652	0	0.0006277278	2
Nordborg_Aranzana_PlosGen_2005_PID_16292355	avrRpt2	87	Defense	NA	0.9996236	0.9991274	0.9143405	0	3.693851e-05	3
Nordborg_Aranzana_PlosGen_2005_PID_16292355	FT	92	Reproduction	Escape	0.9983004	0.9971384	0.999439	0.9992036	0.0003328773	93
Nordborg_Atwell_Nature_2010_PID_20336072	1_FT_Diameter_Field	180	Reproduction	Escape	0.8822127	0.5934981	0.9993328	0	0.001012161	6
Nordborg_Atwell_Nature_2010_PID_20336072	10_Bs	175	Defense	NA	0.7083991	0.2879284	0.9808898	0	0.0002202293	1
Nordborg_Atwell_Nature_2010_PID_20336072	100_4W	119	Reproduction	Escape	0.9920421	0.9717812	0.9998579	0.9994849	0.0001842306	22
Nordborg_Atwell_Nature_2010_PID_20336072	101_Li7	93	Ionomics	Tolerance	0.8049472	0.5651274	0.9871364	0	6.638701e-05	2
Nordborg_Atwell_Nature_2010_PID_20336072	102_FT22	193	Reproduction	Escape	0.9915669	0.9761019	0.9997053	0.9991038	0.001232756	110
Nordborg_Atwell_Nature_2010_PID_20336072	103_As2	175	Defense	NA	0.9489071	0.5003533	0.9981611	0.966764	5.283233e-05	4
Nordborg_Atwell_Nature_2010_PID_20336072	104_SDV	159	Reproduction	Escape	0.9879602	0.9174083	0.9977699	0.9764626	0.0001734929	26
Nordborg_Atwell_Nature_2010_PID_20336072	105_Mg25	93	Ionomics	Tolerance	0.981625	0.9549811	0.9870083	0.9678154	0.0001565457	68
Nordborg_Atwell_Nature_2010_PID_20336072	106_Secondary_Dormancy	93	Development	Escape	0.948239	0.9380494	0.9987525	0.9985323	1.663031e-05	9
Nordborg_Atwell_Nature_2010_PID_20336072	107_As	175	Defense	NA	0.8713374	0.5266972	0.9777397	0	9.594512e-05	2
Nordborg_Atwell_Nature_2010_PID_20336072	11_2W	152	Reproduction	Escape	0.988982	0.9832689	0.9935268	0.9904452	0.0007520656	81
Nordborg_Atwell_Nature_2010_PID_20336072	12_Rosette_Erect_22	176	Development	NA	0.8853476	0.4510507	0.9959627	0	0.0003084115	2
Nordborg_Atwell_Nature_2010_PID_20336072	13_Cd114	93	Ionomics	Tolerance	0.8471498	0.7773457	0.9871372	0	5.590104e-05	2
Nordborg_Atwell_Nature_2010_PID_20336072	14_Width_16	175	Development	Avoidance	0.9254492	0.7991079	0.9319759	0	0.0005997659	2
Nordborg_Atwell_Nature_2010_PID_20336072	15_Storage_28_days	110	Development	Escape	0.9919281	0.9839763	0.9975322	0.9949398	2.639922e-05	15
Nordborg_Atwell_Nature_2010_PID_20336072	16_LY	95	Development	NA	0.9996835	0.9993149	0.5283242	0	0.0001796538	2
Nordborg_Atwell_Nature_2010_PID_20336072	17_avrRpm1	84	Defense	NA	0.9989609	0.9835574	0.8435309	0	3.65665e-05	2
Nordborg_Atwell_Nature_2010_PID_20336072	18_Width_10	176	Development	Avoidance	0.9639677	0.8630688	0.9445179	0	0.000288788	2
Nordborg_Atwell_Nature_2010_PID_20336072	19_Chlorosis_22	176	Development	NA	0.9980187	0.9934361	0.5030316	0	0.0008980219	110
Nordborg_Atwell_Nature_2010_PID_20336072	2_At2_CFU2	175	Defense	NA	0.8244829	0.44144	0.9988513	0	0.0005986272	1
Nordborg_Atwell_Nature_2010_PID_20336072	20_Storage_7_days	110	Development	Escape	0.9921225	0.9821558	0.9997549	0.9992969	0.0001682975	58
Nordborg_Atwell_Nature_2010_PID_20336072	21_As2_CFU2	175	Defense	NA	0.7917575	0.4272985	0.9928877	0	0.0007098494	1
Nordborg_Atwell_Nature_2010_PID_20336072	22_Co59	93	Ionomics	Tolerance	0.9602208	0.7022764	0.9839707	0	3.260895e-05	2
Nordborg_Atwell_Nature_2010_PID_20336072	23_FW	95	Development	Avoidance	0.9578646	0.8610605	0.9807281	0	0.0001104241	2
Nordborg_Atwell_Nature_2010_PID_20336072	24_Cu65	93	Ionomics	Tolerance	0.906148	0.5927177	0.9403788	0	3.205555e-05	2
Nordborg_Atwell_Nature_2010_PID_20336072	25_Bacterial_titer	95	Defense	NA	0.952339	0.8847485	0.9942342	0	4.786408e-05	3
Nordborg_Atwell_Nature_2010_PID_20336072	26_Width_22	175	Development	Avoidance	0.9176901	0.6794607	0.9761622	0	0.0004406028	1
Nordborg_Atwell_Nature_2010_PID_20336072	27_Storage_56_days	110	Development	Escape	0.999999	0.9999982	0.5749581	0.2353714	1.979019e-05	10
Nordborg_Atwell_Nature_2010_PID_20336072	28_YEL	95	Development	NA	0.9989639	0.9964353	0.9560024	0	0.0001868618	2
Nordborg_Atwell_Nature_2010_PID_20336072	29_FLC	167	Development	Escape	0.9838731	0.8939489	0.980556	0.8946962	4.445616e-05	8
Nordborg_Atwell_Nature_2010_PID_20336072	3_Leaf_serr_16	176	Development	Avoidance	0.9694208	0.7215972	0.981141	0	6.369019e-05	2
Nordborg_Atwell_Nature_2010_PID_20336072	30_FT16	193	Reproduction	Escape	0.9858451	0.9447713	0.997671	0.9857917	0.0003317011	27
Nordborg_Atwell_Nature_2010_PID_20336072	31_FT10	194	Reproduction	Escape	0.9339452	0.8260675	0.9971959	0.9906578	0.0003595966	18
Nordborg_Atwell_Nature_2010_PID_20336072	32_FT_Duration_GH	147	Reproduction	Escape	0.8632934	0.5623299	0.9937339	0	4.866797e-05	5
Nordborg_Atwell_Nature_2010_PID_20336072	33_Se82	93	Ionomics	Tolerance	0.6800419	0.6422336	0.9751386	0	1.828572e-05	1
Nordborg_Atwell_Nature_2010_PID_20336072	34_LDV	168	Reproduction	Escape	0.9691301	0.8908589	0.9998726	0.9995974	0.0004093221	47
Nordborg_Atwell_Nature_2010_PID_20336072	35_Noco2	87	Defense	NA	0.9989682	0.9948367	0.1511175	0	9.932624e-05	1
Nordborg_Atwell_Nature_2010_PID_20336072	36_8W_GH_LN	163	Reproduction	Escape	0.9778995	0.7030256	0.9997849	0.9965925	3.23671e-05	8
Nordborg_Atwell_Nature_2010_PID_20336072	37_0W	137	Reproduction	Escape	0.9828281	0.9306994	0.9986232	0.9942479	0.0001224922	17
Nordborg_Atwell_Nature_2010_PID_20336072	38_MT_GH	147	Development	NA	0.9772497	0.903975	0.9797597	0.9302088	0.0001655696	4
Nordborg_Atwell_Nature_2010_PID_20336072	39_After_Vern_Growth	110	Development	Escape	0.3649623	0.3494028	0.9396657	0	5.253525e-06	1
Nordborg_Atwell_Nature_2010_PID_20336072	4_Seed_bank_133_91	110	Development	Escape	0.9999542	0.9998531	0.9720468	0.9174991	2.387183e-05	9
Nordborg_Atwell_Nature_2010_PID_20336072	40_Aphid_number	94	Defense	NA	0.7264142	0.699816	0.6271119	0	1.852814e-05	1
Nordborg_Atwell_Nature_2010_PID_20336072	41_LN22	176	Reproduction	Escape	0.9873985	0.8903955	0.9993542	0.9946754	0.0001479645	17
Nordborg_Atwell_Nature_2010_PID_20336072	42_Bs_CFU2	175	Defense	NA	0.8897915	0.6572112	0.9203646	0	0.0001608733	2
Nordborg_Atwell_Nature_2010_PID_20336072	43_avrRpt2	89	Defense	NA	0.9994993	0.997852	0.9890852	0	1.259877e-05	3
Nordborg_Atwell_Nature_2010_PID_20336072	44_Hypocotyl_length	89	Development	Avoidance	0.9999957	0.9999942	0.043798	0	1.557652e-05	2
Nordborg_Atwell_Nature_2010_PID_20336072	45_Germ_22	177	Development	Avoidance	0.9716743	0.9180485	0.9992646	0.9982553	4.992418e-05	17
Nordborg_Atwell_Nature_2010_PID_20336072	46_Leaf_roll_22	176	Development	Avoidance	0.9802976	0.2507511	0.9998807	0	1.53176e-05	1
Nordborg_Atwell_Nature_2010_PID_20336072	47_SD	162	Reproduction	Escape	0.9999725	0.9998773	0.9709793	0.8284001	0.0001964957	28
Nordborg_Atwell_Nature_2010_PID_20336072	48_8W	155	Reproduction	Escape	0.9655567	0.9012856	0.9999241	0.9998277	0.000154362	21
Nordborg_Atwell_Nature_2010_PID_20336072	49_FT_GH	166	Reproduction	Escape	0.9970912	0.9898326	0.9954423	0.9878809	0.001057423	126
