"paper"	"phenotype"	"numaccessions"	"phenotypecategory"	"stressstrategy"	"name"	"pve"	"se_pve"	"raw_var"	"imp_var"	"rawquant_var"	"impquant_var"	"n"
"1128"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"glycolic_acid_exp1"	92	"Metabolite"	"Tolerance"	"glycolic_acid_exp1"	7.67562e-06	0.103595	4.04300251084143	0.334619244086086	0.992712199381588	0.998842207763112	69
"1129"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"heptadecanoic_acid_exp1"	92	"Metabolite"	"Tolerance"	"heptadecanoic_acid_exp1"	7.67562e-06	0.102303	2.98282726885637	0.211173163150371	0.982598496682963	0.997030067762237	69
"1131"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"hydroxylamine_exp1"	92	"Metabolite"	"Tolerance"	"hydroxylamine_exp1"	7.67562e-06	0.130848	7.67633468153383	0.50574227133258	0.994688257542772	0.999144775587321	69
"1132"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"hydroxylamine_exp2"	92	"Metabolite"	"Tolerance"	"hydroxylamine_exp2"	7.67562e-06	0.091684	12.7396795909124	1.07714663938467	0.964219511714065	0.997231943580987	69
"1135"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"isoleucine_exp1"	92	"Metabolite"	"Tolerance"	"isoleucine_exp1"	7.67562e-06	0.101068	3.49577425333321	0.250931102929186	0.993714214315664	0.999112602284802	69
"1136"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"isoleucine_exp2"	92	"Metabolite"	"Tolerance"	"isoleucine_exp2"	7.67562e-06	0.0926568	1.46686742080869	0.117072663374353	0.989859625258463	0.998348338162361	69
"1137"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"lactic_acid_exp1"	92	"Metabolite"	"Tolerance"	"lactic_acid_exp1"	7.67562e-06	0.095471	4.99603306685865	0.456234107880377	0.9950745621649	0.997118933713301	69
"1141"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"lauric_acid_exp1"	92	"Metabolite"	"Tolerance"	"lauric_acid_exp1"	7.67562e-06	0.134448	2.91622644413258	0.205247336488121	0.994230491875627	0.999185933050705	69
"1145"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"leucrose_exp1"	92	"Metabolite"	"Tolerance"	"leucrose_exp1"	7.67562e-06	0.116772	3.46829956184745	0.231209307730692	0.989400827981301	0.998855783936245	69
"1148"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"lignoceric_acid_exp1"	92	"Metabolite"	"Tolerance"	"lignoceric_acid_exp1"	7.67562e-06	0.10293	4.92247449639275	0.336144682463525	0.989884844869688	0.998880306935246	69
"1149"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"lignoceric_acid_exp2"	92	"Metabolite"	"Tolerance"	"lignoceric_acid_exp2"	7.67562e-06	0.186562	2.75011816136438	0.195847775382584	0.971055619259184	0.99774863418796	69
"1152"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"malate_exp2"	92	"Metabolite"	"Tolerance"	"malate_exp2"	7.67562e-06	0.107562	10.2829768973891	0.929120835730037	0.988047988429221	0.998762144687411	69
"1153"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"maleic_acid_exp1"	92	"Metabolite"	"Tolerance"	"maleic_acid_exp1"	7.67562e-06	0.0983929	12.5386128004687	0.951707990183632	0.989311819894985	0.998828741464344	69
"1154"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"maleic_acid_exp2"	92	"Metabolite"	"Tolerance"	"maleic_acid_exp2"	7.67562e-06	0.0900811	6.32864750955979	0.678790926299289	0.993237152227925	0.999019322368295	69
"1155"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"maltose_1_exp1"	92	"Metabolite"	"Tolerance"	"maltose_1_exp1"	7.67562e-06	0.0978463	2.48242625155391	0.204442627652311	0.991196894119473	0.997443263111301	69
"1156"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"maltose_1_exp2"	92	"Metabolite"	"Tolerance"	"maltose_1_exp2"	7.67562e-06	0.109141	2.52582629806486	0.21858301864802	0.986900978930143	0.998714499948298	69
"1157"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"mannitol_exp1"	92	"Metabolite"	"Tolerance"	"mannitol_exp1"	7.67562e-06	0.088466	2.03521100700884	0.184482378162188	0.993352181997289	0.999079034323702	69
"1158"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"mannitol_exp2"	92	"Metabolite"	"Tolerance"	"mannitol_exp2"	7.67562e-06	0.110768	4.07409701551146	0.300553703478672	0.99196606343087	0.998424923386348	69
"1159"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"monopalmitin_1_glyceride_exp1"	92	"Metabolite"	"Tolerance"	"monopalmitin_1_glyceride_exp1"	7.67562e-06	0.0941906	1.07444815091016	0.0928909645063755	0.973616741446084	0.997282156157058	69
"1160"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"monopalmitin_1_glyceride_exp2"	92	"Metabolite"	"Tolerance"	"monopalmitin_1_glyceride_exp2"	7.67562e-06	0.102347	3.25366062168766	0.262883655087501	0.991078452818069	0.998833492993499	69
"1162"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"myristic_acid_exp2"	92	"Metabolite"	"Tolerance"	"myristic_acid_exp2"	7.67562e-06	0.111874	4.24103102153557	0.370059655821766	0.978629155328896	0.998220419348307	69
"1166"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"oleic_acid_exp2"	92	"Metabolite"	"Tolerance"	"oleic_acid_exp2"	7.67562e-06	0.0927513	1.59050459048553	0.120459873810047	0.990195118705377	0.992671456380748	69
"1167"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"ornithine_4TMS_exp2"	92	"Metabolite"	"Tolerance"	"ornithine_4TMS_exp2"	7.67562e-06	0.0941897	2.31738240683694	0.157120149330841	0.983540207725439	0.998366485060821	69
"1168"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"oxoproline_1_exp2"	92	"Metabolite"	"Tolerance"	"oxoproline_1_exp2"	7.67562e-06	0.115443	14.459701259043	1.68592340688955	0.992144839954321	0.998769497718996	69
"1175"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"pentadecanoic_acid_exp1"	92	"Metabolite"	"Tolerance"	"pentadecanoic_acid_exp1"	7.67562e-06	0.17387	3.35590261827385	0.219903725223155	0.992126841264019	0.999015002975878	69
"1178"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"phosphoric_acid_exp2"	92	"Metabolite"	"Tolerance"	"phosphoric_acid_exp2"	7.67562e-06	0.094207	5.93759924705787	0.423271031482717	0.994167221275307	0.99818054156503	69
"1179"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"phytol_exp1"	92	"Metabolite"	"Tolerance"	"phytol_exp1"	7.67562e-06	0.129645	9.90496880214733	0.702138943364575	0.993469317655686	0.998945833688103	69
"1180"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"phytol_exp2"	92	"Metabolite"	"Tolerance"	"phytol_exp2"	7.67562e-06	0.220707	4.19702064900419	0.312040473310331	0.991843122005505	0.998815887794759	69
"1182"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"proline_exp1"	92	"Metabolite"	"Tolerance"	"proline_exp1"	7.67562e-06	0.178912	11.9325518124397	1.23110482102667	0.994957046471056	0.998298792877493	69
"1183"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"proline_exp2"	92	"Metabolite"	"Tolerance"	"proline_exp2"	7.67562e-06	0.0932516	9.02055471215055	0.745022031170412	0.994499351569743	0.998137568004524	69
"1185"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"putrescine_exp2"	92	"Metabolite"	"Tolerance"	"putrescine_exp2"	7.67562e-06	0.0942272	9.5972082002793	0.704234536533721	0.990646318400143	0.99804533748285	69
"1186"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"pyrrole_2_carboxylic_acid_exp1"	92	"Metabolite"	"Tolerance"	"pyrrole_2_carboxylic_acid_exp1"	7.67562e-06	0.346795	4.05531796541412	0.275947238518083	0.994449325282961	0.999150165348635	69
"1187"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"rhamnose_1_exp1"	92	"Metabolite"	"Tolerance"	"rhamnose_1_exp1"	7.67562e-06	0.105536	4.78641065773691	0.371509999781702	0.992522299340509	0.999132043174005	69
"1189"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"ribitol_1_exp2"	92	"Metabolite"	"Tolerance"	"ribitol_1_exp2"	7.67562e-06	0.14019	5.31906092787283	0.40386216716281	0.962838640478335	0.995646252200967	69
"1190"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"ribitol_exp2"	92	"Metabolite"	"Tolerance"	"ribitol_exp2"	7.67562e-06	0.346461	3.80164558682836	0.252139078249273	0.990261780042474	0.998686718810056	69
"1194"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"serine_1_exp2"	92	"Metabolite"	"Tolerance"	"serine_1_exp2"	7.67562e-06	0.10028	16.0163368685111	1.14042749151572	0.981015140605411	0.998134954806031	69
"1196"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"serine_exp2"	92	"Metabolite"	"Tolerance"	"serine_exp2"	7.67562e-06	0.347435	15.7156557525805	1.15001790439826	0.994524705532035	0.998695875442713	69
"1197"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"shikimic_acid_exp2"	92	"Metabolite"	"Tolerance"	"shikimic_acid_exp2"	7.67562e-06	0.185082	1.34833958909144	0.0892115524781166	0.989956378029906	0.9990207726015	69
"1200"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"succinic_acid_exp2"	92	"Metabolite"	"Tolerance"	"succinic_acid_exp2"	7.67562e-06	0.118835	2.23724315316496	0.154294207909291	0.988360065411104	0.998750690022983	69
"1201"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"talose_exp1"	92	"Metabolite"	"Tolerance"	"talose_exp1"	7.67562e-06	0.0899865	3.00423747335312	0.209156992390781	0.988091773117642	0.99878856659908	69
"1202"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"talose_exp2"	92	"Metabolite"	"Tolerance"	"talose_exp2"	7.67562e-06	0.0963876	9.26768940267262	0.692642529489534	0.993342519984935	0.998241585798949	69
"1206"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"threonic_acid_exp2"	92	"Metabolite"	"Tolerance"	"threonic_acid_exp2"	7.67562e-06	0.197781	2.63591053515549	0.190238927266688	0.991008143606999	0.999019140656947	69
"1210"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"trans_sinapinic_acid_exp1"	92	"Metabolite"	"Tolerance"	"trans_sinapinic_acid_exp1"	7.67562e-06	0.0958588	2.7560597819017	0.193777792795209	0.992068422102869	0.998717261259453	69
"1212"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"trehalose_exp2"	92	"Metabolite"	"Tolerance"	"trehalose_exp2"	7.67562e-06	0.539413	2.52310176046554	0.214797178079698	0.986159207965985	0.996299031145101	69
"1213"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"tyrosine_exp1"	92	"Metabolite"	"Tolerance"	"tyrosine_exp1"	7.67562e-06	0.179133	4.12116976938561	0.304829779609998	0.990646645950945	0.998518879936525	69
"1214"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"tyrosine_exp2"	92	"Metabolite"	"Tolerance"	"tyrosine_exp2"	7.67562e-06	0.117654	2.1526587215075	0.469289725877247	0.986113537775475	0.997872995087136	69
"1215"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"urea_exp1"	92	"Metabolite"	"Tolerance"	"urea_exp1"	7.67562e-06	0.108213	1.27261494990916	0.0913379632840041	0.989204345355412	0.997418419000961	69
"1218"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"valine_exp2"	92	"Metabolite"	"Tolerance"	"valine_exp2"	7.67562e-06	0.0909954	5.15833155975155	0.421534716927022	0.988524197084485	0.997928049168767	69
"1219"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"X1_2_4_benzenetriol_exp1"	92	"Metabolite"	"Tolerance"	"X1_2_4_benzenetriol_exp1"	7.67562e-06	0.118388	4.65231736941389	0.327876322023898	0.991533926826568	0.997594358134356	69
"1220"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"X1_2_4_benzenetriol_exp2"	92	"Metabolite"	"Tolerance"	"X1_2_4_benzenetriol_exp2"	7.67562e-06	0.276609	4.39922979618215	0.388897136746465	0.993876483819261	0.999154760359088	69
"1223"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"X2_palmitoleic_acid_exp1"	92	"Metabolite"	"Tolerance"	"X2_palmitoleic_acid_exp1"	7.67562e-06	0.19336	1.5364721148079	0.10980938581357	0.98113994513826	0.998512544040051	69
"1224"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"X2_palmitoleic_acid_exp2"	92	"Metabolite"	"Tolerance"	"X2_palmitoleic_acid_exp2"	7.67562e-06	0.15417	1.53662240938565	0.166883605599403	0.960703601776936	0.997197522407029	69
"1226"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"X4_hydroxyproline_exp1"	92	"Metabolite"	"Tolerance"	"X4_hydroxyproline_exp1"	7.67562e-06	0.0969257	2.85544775528648	0.310636619489808	0.991387173394396	0.998914876081859	69
"1227"	"Kliebenstein_Chan_PlosGen_2010_PID_21079692"	"X4_hydroxyproline_exp2"	92	"Metabolite"	"Tolerance"	"X4_hydroxyproline_exp2"	7.67562e-06	0.100562	3.18288389738209	0.28747012129583	0.991386353960302	0.998906007441369	69
"1236"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_0_m_eccentricity_Ctrl"	92	"Defense"	NA	"Lesion_0_m_eccentricity_Ctrl"	7.99197e-06	0.182217	0.00276451075620852	0.000258024387971774	0.996301227802559	0.998702370434143	72
"1239"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_0_m_theta_Apple517"	92	"Defense"	NA	"Lesion_0_m_theta_Apple517"	7.99197e-06	0.198041	0.198006934268121	0.0144048731173043	0.996301227802559	0.998389762028489	72
"1240"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_0_m_theta_B05_10"	92	"Defense"	NA	"Lesion_0_m_theta_B05_10"	7.99197e-06	0.17443	0.178863702675618	0.0142647971439763	0.996301227802559	0.999271610323175	72
"1241"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_0_m_theta_Ctrl"	92	"Defense"	NA	"Lesion_0_m_theta_Ctrl"	7.99197e-06	0.288418	0.150127688171347	0.0146963425502764	0.996301227802559	0.998913457210658	72
"1242"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_0_m_theta_Supersteak"	92	"Defense"	NA	"Lesion_0_m_theta_Supersteak"	7.99197e-06	0.335432	0.168020692501223	0.01340679181001	0.996301227802559	0.998964970639129	72
"1244"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bblu_m_eccentricity_Apple517"	92	"Defense"	NA	"Lesion_Bblu_m_eccentricity_Apple517"	7.99197e-06	0.188453	0.00594648454829672	0.000648958272961309	0.996301227802559	0.999236427248888	72
"1245"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bblu_m_eccentricity_B05_10"	92	"Defense"	NA	"Lesion_Bblu_m_eccentricity_B05_10"	7.99197e-06	0.214409	0.00390061810564288	0.000267923264811163	0.996301227802559	0.998859239597089	72
"1246"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bblu_m_eccentricity_Ctrl"	92	"Defense"	NA	"Lesion_Bblu_m_eccentricity_Ctrl"	7.99197e-06	0.23211	0.0148575193174551	0.00122681120460039	0.958870641300975	0.996821629457236	72
"1247"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bblu_m_eccentricity_Supersteak"	92	"Defense"	NA	"Lesion_Bblu_m_eccentricity_Supersteak"	7.99197e-06	0.169411	0.00470274488069089	0.000366482923700908	0.996301227802559	0.999136919997992	72
"1248"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bblu_m_eccentricity_UKRazz"	92	"Defense"	NA	"Lesion_Bblu_m_eccentricity_UKRazz"	7.99197e-06	0.257505	0.0144657891377522	0.0011338514435647	0.996301227802559	0.99926846692696	72
"1250"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bblu_m_theta_B05_10"	92	"Defense"	NA	"Lesion_Bblu_m_theta_B05_10"	7.99197e-06	0.13375	0.149713422671288	0.010417420434015	0.996301227802559	0.999264308432069	72
"1252"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bblu_m_theta_Supersteak"	92	"Defense"	NA	"Lesion_Bblu_m_theta_Supersteak"	7.99197e-06	0.216713	0.144879507660894	0.0138633380053589	0.996301227802559	0.997878022216413	72
"1254"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bgrn_m_eccentricity_Ctrl"	92	"Defense"	NA	"Lesion_Bgrn_m_eccentricity_Ctrl"	7.99197e-06	0.25749	0.0192529166407556	0.0016464558876538	0.996301227802559	0.999230443607257	72
"1255"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bgrn_m_theta_B05_10"	92	"Defense"	NA	"Lesion_Bgrn_m_theta_B05_10"	7.99197e-06	0.579481	0.156704537341747	0.0110919547111449	0.996301227802559	0.999250289900572	72
"1261"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bgrnblu_m_majoraxis_B05_10"	92	"Defense"	NA	"Lesion_Bgrnblu_m_majoraxis_B05_10"	7.99197e-06	0.19204	414.294240071604	31.3246069562743	0.996301227802559	0.999220607769399	72
"1263"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bgrnblu_m_majoraxis_Supersteak"	92	"Defense"	NA	"Lesion_Bgrnblu_m_majoraxis_Supersteak"	7.99197e-06	0.217039	279.722732383271	25.650830067212	0.996301227802559	0.999265419986542	72
"1264"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bgrnblu_m_majoraxis_UKRazz"	92	"Defense"	NA	"Lesion_Bgrnblu_m_majoraxis_UKRazz"	7.99197e-06	0.211271	87.044843438425	6.57596002722666	0.996301227802559	0.999275584317255	72
"1266"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bgrnblu_m_theta_UKRazz"	92	"Defense"	NA	"Lesion_Bgrnblu_m_theta_UKRazz"	7.99197e-06	0.137258	0.110307560675722	0.00999889200390695	0.996301227802559	0.998983105696759	72
"1267"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_blu_m_eccentricity_Ctrl"	92	"Defense"	NA	"Lesion_blu_m_eccentricity_Ctrl"	7.99197e-06	0.673899	0.00305425938946843	0.000290663791531936	0.996301227802559	0.997605224896541	72
"1268"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_blu_m_majoraxis_Ctrl"	92	"Defense"	NA	"Lesion_blu_m_majoraxis_Ctrl"	7.99197e-06	0.286636	4.60817922291126	0.328656239135438	0.996301227802559	0.998829553857402	72
"1269"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_blu_m_theta_Apple517"	92	"Defense"	NA	"Lesion_blu_m_theta_Apple517"	7.99197e-06	0.257458	0.246613048383568	0.0173399754967904	0.996301227802559	0.996789564958333	72
"1270"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_blu_m_theta_B05_10"	92	"Defense"	NA	"Lesion_blu_m_theta_B05_10"	7.99197e-06	0.237807	0.146228578379664	0.0119621804496204	0.996301227802559	0.999237363736516	72
"1271"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_blu_m_theta_Ctrl"	92	"Defense"	NA	"Lesion_blu_m_theta_Ctrl"	7.99197e-06	0.245555	0.121760193759347	0.00970382346955459	0.996301227802559	0.999280214313194	72
"1272"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_blu_m_theta_Supersteak"	92	"Defense"	NA	"Lesion_blu_m_theta_Supersteak"	7.99197e-06	0.224135	0.157172637721714	0.0147295964039782	0.996301227802559	0.99912444442164	72
"1275"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bred_m_majoraxis_Ctrl"	92	"Defense"	NA	"Lesion_Bred_m_majoraxis_Ctrl"	7.99197e-06	0.205741	4.42062230991486	0.307195216536821	0.996301227802559	0.999263750833196	72
"1276"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bred_m_theta_Ctrl"	92	"Defense"	NA	"Lesion_Bred_m_theta_Ctrl"	7.99197e-06	0.245658	0.253458725624552	0.0174761895959558	0.996301227802559	0.998996895492395	72
"1277"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bred_m_theta_Supersteak"	92	"Defense"	NA	"Lesion_Bred_m_theta_Supersteak"	7.99197e-06	0.268293	0.160959527241228	0.0126166870080549	0.996301227802559	0.996060712464315	72
"1284"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bredblu_m_majoraxis_B05_10"	92	"Defense"	NA	"Lesion_Bredblu_m_majoraxis_B05_10"	7.99197e-06	0.198377	296.043298779519	31.5654422219905	0.996301227802559	0.99925686127394	72
"1285"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bredblu_m_majoraxis_Ctrl"	92	"Defense"	NA	"Lesion_Bredblu_m_majoraxis_Ctrl"	7.99197e-06	0.22933	309.207995034238	22.4634292006704	0.996301227802559	0.99927954637717	72
"1286"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bredblu_m_majoraxis_Supersteak"	92	"Defense"	NA	"Lesion_Bredblu_m_majoraxis_Supersteak"	7.99197e-06	0.182364	401.234322004883	29.3989832978818	0.996301227802559	0.998996895492395	72
"1287"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bredblu_m_majoraxis_UKRazz"	92	"Defense"	NA	"Lesion_Bredblu_m_majoraxis_UKRazz"	7.99197e-06	0.219442	188.738022386303	15.0304732544885	0.996301227802559	0.999265419986542	72
"1288"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bredblu_m_theta_Apple517"	92	"Defense"	NA	"Lesion_Bredblu_m_theta_Apple517"	7.99197e-06	0.361437	0.153835777931562	0.0108080364229343	0.996301227802559	0.998603332749499	72
"1290"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bredblu_m_theta_Ctrl"	92	"Defense"	NA	"Lesion_Bredblu_m_theta_Ctrl"	7.99197e-06	0.207405	0.0761770627242061	0.00893376629862391	0.996301227802559	0.999280819451657	72
"1291"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bredblu_m_theta_Supersteak"	92	"Defense"	NA	"Lesion_Bredblu_m_theta_Supersteak"	7.99197e-06	0.23786	0.110021733514409	0.0081956541451925	0.996301227802559	0.99928041956432	72
"1292"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bredblu_m_theta_UKRazz"	92	"Defense"	NA	"Lesion_Bredblu_m_theta_UKRazz"	7.99197e-06	0.231274	0.134822088113328	0.0158054821189594	0.996301227802559	0.9992805883379	72
"1296"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bredgrn_m_eccentricity_Supersteak"	92	"Defense"	NA	"Lesion_Bredgrn_m_eccentricity_Supersteak"	7.99197e-06	0.177617	0.0168399897958733	0.00128147290732663	0.996301227802559	0.999170092335244	72
"1298"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bredgrn_m_majoraxis_B05_10"	92	"Defense"	NA	"Lesion_Bredgrn_m_majoraxis_B05_10"	7.99197e-06	0.200197	82.1928376020373	5.79465197016566	0.996301227802559	0.997027984043421	72
"1299"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bredgrn_m_majoraxis_Ctrl"	92	"Defense"	NA	"Lesion_Bredgrn_m_majoraxis_Ctrl"	7.99197e-06	0.239981	216.643227393157	17.8826169029179	0.996301227802559	0.99925686127394	72
"1303"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bredgrn_m_theta_B05_10"	92	"Defense"	NA	"Lesion_Bredgrn_m_theta_B05_10"	7.99197e-06	0.16341	0.170326913006492	0.0118171164677907	0.996301227802559	0.999186079552887	72
"1304"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bredgrn_m_theta_Ctrl"	92	"Defense"	NA	"Lesion_Bredgrn_m_theta_Ctrl"	7.99197e-06	0.179987	0.109713159367251	0.00883169444575912	0.996301227802559	0.99074179276827	72
"1306"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Bredgrn_m_theta_UKRazz"	92	"Defense"	NA	"Lesion_Bredgrn_m_theta_UKRazz"	7.99197e-06	0.25944	0.190939973698794	0.0145462163926888	0.996301227802559	0.99815399471314	72
"1308"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Grn_B05_10"	92	"Defense"	NA	"Lesion_Grn_B05_10"	7.99197e-06	0.188173	2238.28968560845	188.303623838817	0.996226670071084	0.993837492141954	72
"1311"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_Grn_UKRazz"	92	"Defense"	NA	"Lesion_Grn_UKRazz"	7.99197e-06	0.925548	1079.63776329422	104.623210057014	0.99601999955202	0.998847728621296	72
"1312"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_grnblu_m_eccentricity_Ctrl"	92	"Defense"	NA	"Lesion_grnblu_m_eccentricity_Ctrl"	7.99197e-06	0.225814	0.01350763370383	0.00121620560824993	0.996301227802559	0.999077281386605	72
"1313"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_grnblu_m_majoraxis_Apple517"	92	"Defense"	NA	"Lesion_grnblu_m_majoraxis_Apple517"	7.99197e-06	0.254912	422.276932565121	34.4473835650148	0.996301227802559	0.998781211024933	72
"1314"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_grnblu_m_majoraxis_B05_10"	92	"Defense"	NA	"Lesion_grnblu_m_majoraxis_B05_10"	7.99197e-06	0.193684	618.372849029822	47.5057682726433	0.996301227802559	0.999242836525793	72
"1316"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_grnblu_m_majoraxis_Supersteak"	92	"Defense"	NA	"Lesion_grnblu_m_majoraxis_Supersteak"	7.99197e-06	0.174509	248.454901779146	18.2165653250375	0.996301227802559	0.998579916484129	72
"1317"	"Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748"	"Lesion_grnblu_m_majoraxis_UKRazz"	92	"Defense"	NA	"Lesion_grnblu_m_majoraxis_UKRazz"	7.99197e-06	0.296055	309.414189661714	23.9025137313999	0.996301227802559	0.999278233162178	72
