paper	phenotype	numaccessions	phenotypecategory	stressstrategy	pve	rho
Kliebenstein_Chan_PlosGen_2010_PID_21079692	threonic_acid_exp1	92	Metabolite	Tolerance	0.483621	1
Kliebenstein_Chan_PlosGen_2010_PID_21079692	threonic_acid_exp2	92	Metabolite	Tolerance	7.67562e-06	1
Kliebenstein_Chan_PlosGen_2010_PID_21079692	threonine_exp1	92	Metabolite	Tolerance	0.158081	1
Kliebenstein_Chan_PlosGen_2010_PID_21079692	threonine_exp2	92	Metabolite	Tolerance	0.799093	0.572187
Kliebenstein_Chan_PlosGen_2010_PID_21079692	tocopherol_exp2	92	Metabolite	Tolerance	0.212838	1
Kliebenstein_Chan_PlosGen_2010_PID_21079692	trans_sinapinic_acid_exp1	92	Metabolite	Tolerance	7.67562e-06	1
Kliebenstein_Chan_PlosGen_2010_PID_21079692	trans_sinapinic_acid_exp2	92	Metabolite	Tolerance	0.0697585	1
Kliebenstein_Chan_PlosGen_2010_PID_21079692	trehalose_exp2	92	Metabolite	Tolerance	7.67562e-06	1
Kliebenstein_Chan_PlosGen_2010_PID_21079692	tyrosine_exp1	92	Metabolite	Tolerance	7.67562e-06	1
Kliebenstein_Chan_PlosGen_2010_PID_21079692	tyrosine_exp2	92	Metabolite	Tolerance	7.67562e-06	1
Kliebenstein_Chan_PlosGen_2010_PID_21079692	urea_exp1	92	Metabolite	Tolerance	7.67562e-06	1
Kliebenstein_Chan_PlosGen_2010_PID_21079692	urea_exp2	92	Metabolite	Tolerance	0.0124051	1
Kliebenstein_Chan_PlosGen_2010_PID_21079692	valine_exp1	92	Metabolite	Tolerance	0.552472	1
Kliebenstein_Chan_PlosGen_2010_PID_21079692	valine_exp2	92	Metabolite	Tolerance	7.67562e-06	1
Kliebenstein_Chan_PlosGen_2010_PID_21079692	X1_2_4_benzenetriol_exp1	92	Metabolite	Tolerance	7.67562e-06	1
Kliebenstein_Chan_PlosGen_2010_PID_21079692	X1_2_4_benzenetriol_exp2	92	Metabolite	Tolerance	7.67562e-06	1
Kliebenstein_Chan_PlosGen_2010_PID_21079692	X1_hexadecanol_exp1	92	Metabolite	Tolerance	0.533156	0.643432
Kliebenstein_Chan_PlosGen_2010_PID_21079692	X1_monostearin_exp2	92	Metabolite	Tolerance	0.0181225	1
Kliebenstein_Chan_PlosGen_2010_PID_21079692	X2_palmitoleic_acid_exp1	92	Metabolite	Tolerance	7.67562e-06	1
Kliebenstein_Chan_PlosGen_2010_PID_21079692	X2_palmitoleic_acid_exp2	92	Metabolite	Tolerance	7.67562e-06	1
Kliebenstein_Chan_PlosGen_2010_PID_21079692	X4_hydroxybenzoate_exp2	92	Metabolite	Tolerance	0.0682341	1
Kliebenstein_Chan_PlosGen_2010_PID_21079692	X4_hydroxyproline_exp1	92	Metabolite	Tolerance	7.67562e-06	1
Kliebenstein_Chan_PlosGen_2010_PID_21079692	X4_hydroxyproline_exp2	92	Metabolite	Tolerance	7.67562e-06	1
Kliebenstein_Chan_PlosGen_2010_PID_21079692	X5_aminovaleric_acid_exp1	92	Metabolite	Tolerance	0.934501	0.6175
Kliebenstein_Chan_PlosGen_2010_PID_21079692	xylonic_acid_exp2	92	Metabolite	Tolerance	0.0461905	1
Kliebenstein_Chan_PlosGen_2010_PID_21079692	xylose_1_exp1	92	Metabolite	Tolerance	0.490875	0.609225
Kliebenstein_Chan_PlosGen_2010_PID_21079692	xylose_1_exp2	92	Metabolite	Tolerance	0.739092	0.928119
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_0_m_cx_Apple517	92	Defense	NA	0.041105	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_0_m_cy_Apple517	92	Defense	NA	0.273061	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_0_m_eccentricity_Apple517	92	Defense	NA	0.372541	0.573563
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_0_m_eccentricity_B05_10	92	Defense	NA	0.284493	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_0_m_eccentricity_Ctrl	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_0_m_eccentricity_Supersteak	92	Defense	NA	0.314094	0.698693
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_0_m_eccentricity_UKRazz	92	Defense	NA	0.0462548	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_0_m_theta_Apple517	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_0_m_theta_B05_10	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_0_m_theta_Ctrl	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_0_m_theta_Supersteak	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_0_m_theta_UKRazz	92	Defense	NA	0.38861	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bblu_m_eccentricity_Apple517	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bblu_m_eccentricity_B05_10	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bblu_m_eccentricity_Ctrl	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bblu_m_eccentricity_Supersteak	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bblu_m_eccentricity_UKRazz	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bblu_m_majoraxis_Ctrl	92	Defense	NA	0.216735	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bblu_m_theta_B05_10	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bblu_m_theta_Ctrl	92	Defense	NA	0.0446889	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bblu_m_theta_Supersteak	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bblu_m_theta_UKRazz	92	Defense	NA	0.114876	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bgrn_m_eccentricity_Ctrl	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bgrn_m_theta_B05_10	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bgrn_m_theta_Ctrl	92	Defense	NA	0.102676	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bgrn_m_theta_UKRazz	92	Defense	NA	0.288489	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bgrnblu_m_eccentricity_Ctrl	92	Defense	NA	0.999987	0.53661
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bgrnblu_m_eccentricity_UKRazz	92	Defense	NA	0.604843	0.563941
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bgrnblu_m_majoraxis_Apple517	92	Defense	NA	0.999987	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bgrnblu_m_majoraxis_B05_10	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bgrnblu_m_majoraxis_Ctrl	92	Defense	NA	0.0524323	0.860113
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bgrnblu_m_majoraxis_Supersteak	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bgrnblu_m_majoraxis_UKRazz	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bgrnblu_m_theta_Ctrl	92	Defense	NA	0.0804331	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bgrnblu_m_theta_UKRazz	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_blu_m_eccentricity_Ctrl	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_blu_m_majoraxis_Ctrl	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_blu_m_theta_Apple517	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_blu_m_theta_B05_10	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_blu_m_theta_Ctrl	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_blu_m_theta_Supersteak	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_blu_m_theta_UKRazz	92	Defense	NA	0.314658	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bred_m_eccentricity_Ctrl	92	Defense	NA	0.0158115	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bred_m_majoraxis_Ctrl	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bred_m_theta_Ctrl	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bred_m_theta_Supersteak	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bredblu_m_eccentricity_Apple517	92	Defense	NA	0.151008	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bredblu_m_eccentricity_B05_10	92	Defense	NA	0.281407	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bredblu_m_eccentricity_Ctrl	92	Defense	NA	0.732487	0.741096
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bredblu_m_eccentricity_Supersteak	92	Defense	NA	0.223268	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bredblu_m_eccentricity_UKRazz	92	Defense	NA	0.378593	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bredblu_m_majoraxis_Apple517	92	Defense	NA	0.99944	0.443599
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bredblu_m_majoraxis_B05_10	92	Defense	NA	7.99197e-06	0.540321
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bredblu_m_majoraxis_Ctrl	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bredblu_m_majoraxis_Supersteak	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bredblu_m_majoraxis_UKRazz	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bredblu_m_theta_Apple517	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bredblu_m_theta_B05_10	92	Defense	NA	0.162196	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bredblu_m_theta_Ctrl	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bredblu_m_theta_Supersteak	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bredblu_m_theta_UKRazz	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bredgrn_m_eccentricity_Apple517	92	Defense	NA	0.157756	0.79918
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bredgrn_m_eccentricity_B05_10	92	Defense	NA	0.998354	0.550476
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bredgrn_m_eccentricity_Ctrl	92	Defense	NA	0.759281	0.786122
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bredgrn_m_eccentricity_Supersteak	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bredgrn_m_eccentricity_UKRazz	92	Defense	NA	0.0412888	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bredgrn_m_majoraxis_B05_10	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bredgrn_m_majoraxis_Ctrl	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bredgrn_m_majoraxis_Supersteak	92	Defense	NA	0.435781	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bredgrn_m_majoraxis_UKRazz	92	Defense	NA	0.999987	0.426165
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bredgrn_m_theta_Apple517	92	Defense	NA	0.024928	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bredgrn_m_theta_B05_10	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bredgrn_m_theta_Ctrl	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bredgrn_m_theta_Supersteak	92	Defense	NA	0.168775	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Bredgrn_m_theta_UKRazz	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Grn_Apple517	92	Defense	NA	0.233567	0.602415
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Grn_B05_10	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Grn_Ctrl	92	Defense	NA	0.648297	0.494762
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Grn_Supersteak	92	Defense	NA	0.27839	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Grn_UKRazz	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_grnblu_m_eccentricity_Ctrl	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_grnblu_m_majoraxis_Apple517	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_grnblu_m_majoraxis_B05_10	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_grnblu_m_majoraxis_Ctrl	92	Defense	NA	0.291725	0.697448
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_grnblu_m_majoraxis_Supersteak	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_grnblu_m_majoraxis_UKRazz	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_grnblu_m_theta_Ctrl	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Prop_Apple517	92	Defense	NA	0.620996	0.489191
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Prop_UKRazz	92	Defense	NA	0.285822	0.749942
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_redblu_m_eccentricity_Apple517	92	Defense	NA	0.376511	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_redblu_m_eccentricity_B05_10	92	Defense	NA	0.144588	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_redblu_m_eccentricity_Ctrl	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_redblu_m_eccentricity_Supersteak	92	Defense	NA	0.0782142	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_redblu_m_eccentricity_UKRazz	92	Defense	NA	0.786695	0.797166
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_redblu_m_majoraxis_Apple517	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_redblu_m_majoraxis_B05_10	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_redblu_m_majoraxis_Ctrl	92	Defense	NA	0.316768	0.597717
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_redblu_m_majoraxis_Supersteak	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_redblu_m_majoraxis_UKRazz	92	Defense	NA	0.0236768	0.967323
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_redblu_m_theta_Apple517	92	Defense	NA	0.433647	0.587759
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_redblu_m_theta_B05_10	92	Defense	NA	0.0031936	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_redblu_m_theta_Ctrl	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_redblu_m_theta_Supersteak	92	Defense	NA	0.160653	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_redblu_m_theta_UKRazz	92	Defense	NA	0.30564	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_redgrn_m_eccentricity_B05_10	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_redgrn_m_eccentricity_Ctrl	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_redgrn_m_eccentricity_UKRazz	92	Defense	NA	0.600219	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_redgrn_m_majoraxis_Ctrl	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_redgrn_m_theta_Ctrl	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_redgrn_m_theta_Supersteak	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_redgrn_m_theta_UKRazz	92	Defense	NA	0.10021	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Size_Apple517	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Size_B05_10	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Size_Ctrl	92	Defense	NA	0.589957	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Size_Supersteak	92	Defense	NA	0.278744	0.531072
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Size_UKRazz	92	Defense	NA	0.318162	0.964047
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Ylw_B05_10	92	Defense	NA	0.237071	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Ylw_Ctrl	92	Defense	NA	0.220484	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Lesion_Ylw_Supersteak	92	Defense	NA	7.99197e-06	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Remaining_Leaf_Apple517	92	Defense	NA	0.859527	0.755021
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Ylw_Lesion_Proportion_Apple517	92	Defense	NA	0.581435	1
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Ylw_Lesion_Proportion_Ctrl	92	Defense	NA	0.145274	0.760746
Kliebenstein_Fordyce_PlantPhys_2018_PID_30266748	Ylw_Lesion_Proportion_Supersteak	92	Defense	NA	0.363223	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	Allyl_MS_and_allyl	92	Metabolite	Tolerance	0.31503	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	Allyl_MS	92	Metabolite	Tolerance	0.374124	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	I3M_MS_and_allyl	92	Metabolite	Tolerance	0.25445	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	I3M_MS	92	Metabolite	Tolerance	0.924831	0.479647
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	Long_chain_GLS_MS_and_allyl	92	Metabolite	Tolerance	0.64328	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	Long_chain_GLS_MS	92	Metabolite	Tolerance	7.85491e-06	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	NMOI3M_MS_and_allyl	92	Metabolite	Tolerance	0.999987	0.715706
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	NMOI3M_MS	92	Metabolite	Tolerance	0.408654	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	Short_chain_GLS_MS_and_allyl	92	Metabolite	Tolerance	0.0755232	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	Short_chain_GLS_MS	92	Metabolite	Tolerance	7.85491e-06	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	total_Aliphatics_MS_and_allyl	92	Metabolite	Tolerance	0.194699	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	total_Aliphatics_MS	92	Metabolite	Tolerance	0.322333	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	total_alkyl_MS_and_allyl	92	Metabolite	Tolerance	0.096801	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	total_alkyl_MS	92	Metabolite	Tolerance	0.345055	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	total_C3_GLS_MS_and_allyl	92	Metabolite	Tolerance	0.999987	0.473387
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	total_C3_GLS_MS	92	Metabolite	Tolerance	0.844699	0.930842
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	total_C4_GLS_MS_and_allyl	92	Metabolite	Tolerance	0.524713	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	total_C4_GLS_MS	92	Metabolite	Tolerance	0.533725	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	total_C7_GLS_MS_and_allyl	92	Metabolite	Tolerance	0.760785	0.61192
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	total_C7_GLS_MS	92	Metabolite	Tolerance	0.999987	0.469944
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	Total_C8_GLS_MS_and_allyl	92	Metabolite	Tolerance	0.375512	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	Total_C8_GLS_MS	92	Metabolite	Tolerance	7.85491e-06	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	total_GLS_MS_and_allyl	92	Metabolite	Tolerance	0.236071	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	total_GLS_MS	92	Metabolite	Tolerance	0.241534	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	total_Indolics_MS_and_allyl	92	Metabolite	Tolerance	0.452056	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	total_Indolics_MS	92	Metabolite	Tolerance	0.791646	0.773055
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	total_methylsulphinyl_MS_and_allyl	92	Metabolite	Tolerance	7.85491e-06	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	total_methylsulphinyl_MS	92	Metabolite	Tolerance	7.85491e-06	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	Weight_MS_and_allyl	92	Metabolite	Tolerance	0.425491	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	Weight_MS	92	Metabolite	Tolerance	0.307789	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X2OH_Butenyl_MS_and_allyl	92	Metabolite	Tolerance	0.648871	0.999757
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X2OH_Butenyl_MS	92	Metabolite	Tolerance	0.739551	0.995122
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X3_butenyl_MS_and_allyl	92	Metabolite	Tolerance	0.585972	0.91555
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X3_butenyl_MS	92	Metabolite	Tolerance	0.878361	0.971188
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X3MSP_MS_and_allyl	92	Metabolite	Tolerance	0.239043	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X3MSP_MS	92	Metabolite	Tolerance	0.64932	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X3MTP_MS_and_allyl	92	Metabolite	Tolerance	7.85491e-06	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X3MTP_MS	92	Metabolite	Tolerance	7.85491e-06	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X3OHP_MS_and_allyl	92	Metabolite	Tolerance	0.784743	0.598936
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X3OHP_MS	92	Metabolite	Tolerance	0.999987	0.983843
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X4MOI3M_MS_and_allyl	92	Metabolite	Tolerance	0.353667	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X4MOI3M_MS	92	Metabolite	Tolerance	0.574131	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X4MSB_MS_and_allyl	92	Metabolite	Tolerance	7.85491e-06	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X4MSB_MS	92	Metabolite	Tolerance	7.85491e-06	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X4MTB_MS_and_allyl	92	Metabolite	Tolerance	0.2819	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X4MTB_MS	92	Metabolite	Tolerance	7.85491e-06	0.945896
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X4OHB_MS_and_allyl	92	Metabolite	Tolerance	7.85491e-06	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X4OHB_MS	92	Metabolite	Tolerance	7.85491e-06	0.913716
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X5MSP_MS_and_allyl	92	Metabolite	Tolerance	0.999987	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X5MSP_MS	92	Metabolite	Tolerance	7.85491e-06	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X7MSH_MS_and_allyl	92	Metabolite	Tolerance	0.540633	0.561479
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X7MSH_MS	92	Metabolite	Tolerance	7.85491e-06	1
Kliebenstein_Francisco_FronPlaSci_2016_PID_27313596	X7MTH_MS_and_allyl	92	Metabolite	Tolerance	0.812491	0.753581
