pheno	MSE	NRMSE
ascorbic_acid_exp2	2.56986384114991	0.21860174820642
asparagine_exp1	3.1432407893907	0.203209837825882
asparagine_exp2	6.50841627550426	0.231443731785064
aspartic_acid_exp1	2.04486700574616	0.173331934969828
aspartic_acid_exp2	2.26202658714453	0.187631110563452
behenic_acid_exp1	3.51468624083841	0.191502216515366
benzoic_acid_exp1	5.44106590206505	0.264703086713246
benzoic_acid_exp2	7.58177178018142	0.259546239892909
beta_alanine_exp1	2.90043239774413	0.196949127748035
beta_alanine_exp2	3.33411636638527	0.235478700816202
beta_sitosterol_exp1	6.96183989843832	0.218626843026419
beta_sitosterol_exp2	2.15559121466869	0.235813549993471
caffeic_acid_exp2	6.77140569283129	0.24046878031236
capric_acid_exp1	4.48946388370906	0.213382216449364
capric_acid_exp2	4.75321366534131	0.229207473025173
cellobiose_exp2	3.0701121365612	0.273316865704721
cellobiotol_exp1	0.841950963832036	0.254215340855861
cellobiotol_exp2	2.42758907068643	0.242174195082107
cerotic_acid_exp1	4.0303751729908	0.196618918600776
cholesterol_exp1	2.63643253605446	0.215765796605321
cholesterol_exp2	3.01589865262079	0.228271306794255
cis_sinapinic_acid_exp1	3.61197978669624	0.238296054232217
cis_sinapinic_acid_exp2	5.49062125103854	0.256973975927976
citramalate_exp2	5.35020626462755	0.250870590420715
citric_acid_exp1	3.54087716004137	0.149679959778929
citric_acid_exp2	6.50958142164789	0.269086065050979
citrulline_exp1	2.00159026472715	0.212617357646885
coniferin__ref_Tree_Physiol__exp1	2.25920455884163	0.211052287877504
coniferin__ref_Tree_Physiol__exp2	3.73849416942831	0.243622361864045
dehydroascorbate_1_exp1	1.65114918277056	0.145208132174301
dehydroascorbate_1_exp2	1.43257318848127	0.197486273081591
epsilon_caprolactam_2_exp2	3.60321742229672	0.258847400722683
erythritol_exp1	2.19405341124172	0.190585660689912
erythronic_acid_exp2	3.6455394836303	0.260363125922686
erythronic_acid_lactone_exp1	5.67847783537513	0.170104630560636
erythronic_acid_lactone_exp2	4.67281429671864	0.216166933103069
ethanolamine_exp1	13.6304688485978	0.256937308889639
ethanolamine_exp2	10.5931048840343	0.222120454488452
fructose_1_exp2	1.1708082834006	0.202882302612383
fucose_1___rhamnose_2_exp1	4.384555945059	0.217954691434552
fucose_1___rhamnose_2_exp2	3.64024824392669	0.270771915690214
fumaric_acid_exp2	11.3702055097436	0.175742890014561
GABA_exp1	4.74233743340433	0.188498634254588
GABA_exp2	6.52458101033103	0.208822836158832
galactinol_major_2_exp1	3.64660310332411	0.177807714890022
galactinol_major_2_exp2	3.70136309425619	0.174899335729102
galactose_exp1	8.55149288636544	0.232547328304941
galactose_exp2	12.9323872141786	0.232010506186621
glucose_1_phosphate_exp1	6.66011822064934	0.241256883817974
glucose_1_phosphate_exp2	13.6252354611106	0.257528208823112
glucose_2_exp1	6.65269542935465	0.20811116216164
glucose_2_exp2	10.664655861248	0.187478642771418
glucuronic_acid_exp2	1.79517472852258	0.286444160330012
glutamic_acid_exp1	3.79239862332767	0.141656785347603
glutamic_acid_exp2	0.909569088570994	0.168302349831957
glutamine_exp2	3.8635495312667	0.151636265336147
glyceric_acid_exp1	5.48611663025134	0.21954580608566
glyceric_acid_exp2	2.06836597996709	0.18128573233484
glycerol_alpha_phosphate_exp2	2.14990901107094	0.189592851023635
glycerol_exp2	8.8073677123958	0.242120917965476
glycine_exp1	4.39219950767721	0.235705598142127
glycine_exp2	2.92507325565662	0.193260569814638
glycolic_acid_exp1	4.18395948332617	0.224698163952477
heptadecanoic_acid_exp1	2.33485007244715	0.172428348700557
hexonic_acid_exp2	0.954588452610064	0.183193204805944
hydroxylamine_exp1	8.33469694451453	0.247275452615754
hydroxylamine_exp2	11.2666033264123	0.275008123236305
inositol_myo__exp2	5.71596604979386	0.228645525900867
inulobiose_2_exp2	2.40780885982665	0.221673084344926
isoleucine_exp1	3.61210146477016	0.200261607803219
isoleucine_exp2	1.57536132754676	0.221606353560185
lactic_acid_exp1	5.36747167875976	0.274222826874148
lactic_acid_exp2	7.80327376105614	0.249281028862329
lactobionic_acid_exp1	1.40762760529172	0.189528816271275
lactobionic_acid_exp2	4.2024282904795	0.245997901175812
lauric_acid_exp1	2.88644863401847	0.220194281369023
leucine_1_exp2	6.83742828268091	0.22976908228354
leucine_exp1	5.26549501851174	0.225748909193601
leucine_exp2	7.67678099927771	0.274162307851538
leucrose_exp1	3.07903355089157	0.22872723333925
leucrose_exp2	4.08319515481842	0.233156740564495
levoglucosan_exp1	5.33087610108852	0.21317389172653
lignoceric_acid_exp1	4.25895610309211	0.220393045666487
lignoceric_acid_exp2	2.76351261069621	0.293361460239516
lyxitol_exp1	3.18788804297297	0.201412603856697
malate_exp1	4.96318334159982	0.198028472158627
malate_exp2	9.71709720490559	0.255055538816112
maleic_acid_exp1	11.9210861723875	0.254065277380891
maleic_acid_exp2	5.98026165065651	0.219178532423785
maltose_1_exp1	2.28047378906584	0.261185158734478
maltose_1_exp2	2.25660988521284	0.237281921353493
mannitol_exp1	2.17132677087591	0.247251099004354
mannitol_exp2	4.3911731148281	0.240822267554698
monopalmitin_1_glyceride_exp1	1.03413392004987	0.202653371996454
monopalmitin_1_glyceride_exp2	2.86468035827489	0.22581306922387
myristic_acid_exp1	2.48040359629748	0.196641298801745
myristic_acid_exp2	4.09682502252303	0.249625098456863
N_acetyl_D_hexosamine_exp2	3.38611222468292	0.228682294156504
N_acetyl_D_mannosamine_exp2	0.430886775934304	0.151481461037057
oleic_acid_exp1	1.55114992854824	0.192090748732551
oleic_acid_exp2	1.57243443400884	0.207383751396248
ornithine_4TMS_exp2	2.37522628968837	0.201023076138676
oxoproline_1_exp2	14.0259049970218	0.252716844525216
oxoproline_exp1	8.95059542494802	0.209220315380159
oxoproline_exp2	12.9026130355712	0.208558974893294
palatinose_exp2	6.14219441552457	0.243043774342152
palmitic_acid_exp2	0.464842746987255	0.158992537978611
pelargonic_acid_exp1	4.85044144536224	0.200489488718602
pelargonic_acid_exp2	6.32048462664081	0.23992017042519
pentadecanoic_acid_exp1	3.09977464756341	0.224736729720316
phenylalanine_exp2	1.81614381443508	0.19411464233308
phosphoric_acid_exp1	1.40745511345903	0.162008547190882
phosphoric_acid_exp2	5.6688837552886	0.223213291787173
phytol_exp1	10.2990772634713	0.242958572025261
phytol_exp2	4.4089810227075	0.236557524499414
pipecolic_acid_exp2	8.37326808364343	0.266694935269226
proline_exp1	11.2282476260005	0.225690542046005
proline_exp2	8.30974846468467	0.184746315218608
putrescine_exp1	3.50682484897392	0.193232657353538
putrescine_exp2	9.4942561645162	0.220091077674724
pyrrole_2_carboxylic_acid_exp1	4.12517915198967	0.204237878396969
rhamnose_1_exp1	4.33294956795202	0.216810761956651
rhamnose_1_exp2	2.77972001525351	0.23801966593246
ribitol_1_exp2	5.51159216287974	0.310281640156349
ribitol_exp2	3.85016773841654	0.227286206706341
ribose_exp1	1.97717300486627	0.227393641508
ribose_exp2	3.56248496530171	0.24388534252023
serine_1_exp1	10.1796137443601	0.249681655337636
serine_1_exp2	15.5558183677288	0.243088713458189
serine_exp1	7.63504336737668	0.214157396224833
serine_exp2	15.9733465663436	0.260491828796449
shikimic_acid_exp2	1.39854563421718	0.18029002646284
stearic_acid_exp1	4.26969313275388	0.206925131348548
succinic_acid_exp1	2.19192948837884	0.141626994770686
succinic_acid_exp2	2.19575351494469	0.18522593951985
talose_exp1	3.12160375234931	0.25002379133343
talose_exp2	8.46499469556102	0.197254806270228
threitol_exp1	2.44547317220293	0.200005554281825
threitol_exp2	5.66276811323339	0.257907599822966
threonic_acid_exp1	5.74025562643369	0.240133322503798
threonic_acid_exp2	2.62772996676712	0.21243894613435
threonine_exp1	2.28655127022113	0.169517501993575
threonine_exp2	3.01183500955296	0.193714506879797
tocopherol_exp2	2.76230004927083	0.227781219923089
trans_sinapinic_acid_exp1	2.90447970788019	0.24043768624372
trans_sinapinic_acid_exp2	2.58841862244209	0.201107038602973
trehalose_exp2	2.39418360069191	0.216308534505626
tyrosine_exp1	2.92087683768034	0.205122786688219
tyrosine_exp2	1.33786952792892	0.157726786424193
urea_exp1	1.11270605876169	0.153209132446992
urea_exp2	1.63521575083635	0.174375756507896
valine_exp1	4.72478363032834	0.1976051583278
valine_exp2	4.89562005295514	0.228890152939092
X1_2_4_benzenetriol_exp1	4.70708866612239	0.281938090086796
X1_2_4_benzenetriol_exp2	4.35540499437415	0.249680444041403
X1_hexadecanol_exp1	3.27698079878805	0.214535644927602
X1_monostearin_exp2	2.08268222600406	0.196793196157272
X2_palmitoleic_acid_exp1	1.71927534676886	0.230118198374542
X2_palmitoleic_acid_exp2	1.32939038272903	0.216185986231341
X4_hydroxybenzoate_exp2	5.40478257545582	0.221411316797378
X4_hydroxyproline_exp1	2.6993502078126	0.243466186273264
X4_hydroxyproline_exp2	3.00482549446712	0.208675970758164
X5_aminovaleric_acid_exp1	4.64274787093715	0.215470366197701
xylonic_acid_exp2	1.84435494789205	0.185191404954623
xylose_1_exp1	4.18076599668764	0.185032568634588
xylose_1_exp2	1.21007824727082	0.178199984616753
Lesion_0_m_cx_Apple517	49526.9893740632	0.190109237637864
Lesion_0_m_cy_Apple517	202518.325500362	0.228065056385624
Lesion_0_m_eccentricity_Apple517	0.00378981954907178	0.1715126091218
Lesion_0_m_eccentricity_B05_10	0.00339043741564076	0.208424577564847
Lesion_0_m_eccentricity_Ctrl	0.00287706700636414	0.209629516004586
Lesion_0_m_eccentricity_Supersteak	0.00371523651060312	0.206754842018635
Lesion_0_m_eccentricity_UKRazz	0.00332130360050165	0.2136384209759
Lesion_0_m_theta_Apple517	0.217179295968936	0.217104732965776
Lesion_0_m_theta_B05_10	0.192070461543977	0.230961681230581
Lesion_0_m_theta_Ctrl	0.139096240893494	0.236392109394073
Lesion_0_m_theta_Supersteak	0.171572571029713	0.216481093320776
Lesion_0_m_theta_UKRazz	0.266208779970853	0.215023951105712
Lesion_Bblu_m_eccentricity_Apple517	0.0052513066356018	0.212027192290259
Lesion_Bblu_m_eccentricity_B05_10	0.00431753072432681	0.206407783988914
Lesion_Bblu_m_eccentricity_Ctrl	0.0161536978853129	0.248226710779666
Lesion_Bblu_m_eccentricity_Supersteak	0.00550249817850105	0.219324957166008
Lesion_Bblu_m_eccentricity_UKRazz	0.0159740119001023	0.239156639669073
Lesion_Bblu_m_majoraxis_Ctrl	68.6275843555903	0.224061362869466
Lesion_Bblu_m_theta_B05_10	0.150100897946962	0.225076398034888
Lesion_Bblu_m_theta_Ctrl	0.184912966477909	0.237190422577707
Lesion_Bblu_m_theta_Supersteak	0.143065838072768	0.231742820830225
Lesion_Bblu_m_theta_UKRazz	0.215722526683499	0.222976950837358
Lesion_Bgrn_m_eccentricity_Ctrl	0.0195964315639094	0.201654219334654
Lesion_Bgrn_m_theta_B05_10	0.15266922849899	0.197942245666073
Lesion_Bgrn_m_theta_Ctrl	0.135071009475133	0.210014103033627
Lesion_Bgrn_m_theta_UKRazz	0.166700400689659	0.202994759320007
Lesion_Bgrnblu_m_eccentricity_Ctrl	0.0172857721919073	0.230654078902807
Lesion_Bgrnblu_m_eccentricity_UKRazz	0.0190866332053104	0.203998639864781
Lesion_Bgrnblu_m_majoraxis_Apple517	345.637996734328	0.175259589778195
Lesion_Bgrnblu_m_majoraxis_B05_10	464.464044356726	0.180630040579586
Lesion_Bgrnblu_m_majoraxis_Ctrl	52.331358072692	0.167804512129671
Lesion_Bgrnblu_m_majoraxis_Supersteak	274.957674218633	0.196695357059505
Lesion_Bgrnblu_m_majoraxis_UKRazz	90.5165513222622	0.190727198128429
Lesion_Bgrnblu_m_theta_Ctrl	0.101154049722746	0.233646349388361
Lesion_Bgrnblu_m_theta_UKRazz	0.108512218838026	0.217082742883763
Lesion_blu_m_eccentricity_Ctrl	0.00299058465531514	0.214072364719298
Lesion_blu_m_majoraxis_Ctrl	4.84889908719147	0.209499366298812
Lesion_blu_m_theta_Apple517	0.245952428748253	0.22459825009478
Lesion_blu_m_theta_B05_10	0.135569383453781	0.198660669843185
Lesion_blu_m_theta_Ctrl	0.119757424326128	0.236650424301845
Lesion_blu_m_theta_Supersteak	0.133892630695963	0.230900904197857
Lesion_blu_m_theta_UKRazz	0.233490590293817	0.20126002002964
Lesion_Bred_m_eccentricity_Ctrl	0.0085103763593555	0.222662366601112
Lesion_Bred_m_majoraxis_Ctrl	4.45870573410915	0.228216801507244
Lesion_Bred_m_theta_Ctrl	0.258990676246631	0.19547447498079
Lesion_Bred_m_theta_Supersteak	0.161056867335956	0.220510285256192
Lesion_Bredblu_m_eccentricity_Apple517	0.0248022333652964	0.204914153479613
Lesion_Bredblu_m_eccentricity_B05_10	0.0253091634769438	0.189316102909712
Lesion_Bredblu_m_eccentricity_Ctrl	0.0199260956784597	0.229785087666546
Lesion_Bredblu_m_eccentricity_Supersteak	0.0325019975911673	0.22975564257632
Lesion_Bredblu_m_eccentricity_UKRazz	0.0180040313677866	0.244025260441843
Lesion_Bredblu_m_majoraxis_Apple517	557.473064107798	0.216374722224273
Lesion_Bredblu_m_majoraxis_B05_10	258.182737064838	0.164352838197762
Lesion_Bredblu_m_majoraxis_Ctrl	352.079894589443	0.148033255371605
Lesion_Bredblu_m_majoraxis_Supersteak	414.831555739773	0.137969576910153
Lesion_Bredblu_m_majoraxis_UKRazz	187.072976411403	0.171300448773614
Lesion_Bredblu_m_theta_Apple517	0.17456229995602	0.226837582215319
Lesion_Bredblu_m_theta_B05_10	0.151411700892769	0.196001309928112
Lesion_Bredblu_m_theta_Ctrl	0.0815782600606005	0.236997530276223
Lesion_Bredblu_m_theta_Supersteak	0.115169927959078	0.207140445214107
Lesion_Bredblu_m_theta_UKRazz	0.126992089490434	0.180014346571082
Lesion_Bredgrn_m_eccentricity_Apple517	0.0104057194027415	0.202717207793648
Lesion_Bredgrn_m_eccentricity_B05_10	0.0136698390918286	0.204236194371218
Lesion_Bredgrn_m_eccentricity_Ctrl	0.0160990224286181	0.207897864406349
Lesion_Bredgrn_m_eccentricity_Supersteak	0.0188144075903859	0.245678010282044
Lesion_Bredgrn_m_eccentricity_UKRazz	0.0228120194317409	0.22192166821877
Lesion_Bredgrn_m_majoraxis_B05_10	81.1135256542034	0.213824532088105
Lesion_Bredgrn_m_majoraxis_Ctrl	242.846805817248	0.18307226420311
Lesion_Bredgrn_m_majoraxis_Supersteak	87.4902429086894	0.203832271418523
Lesion_Bredgrn_m_majoraxis_UKRazz	167.150671076701	0.170860295706801
Lesion_Bredgrn_m_theta_Apple517	0.203885034824697	0.213365111859473
Lesion_Bredgrn_m_theta_B05_10	0.184006515264273	0.211071071690594
Lesion_Bredgrn_m_theta_Ctrl	0.122783730413101	0.23412311218027
Lesion_Bredgrn_m_theta_Supersteak	0.157599547133425	0.224656050353563
Lesion_Bredgrn_m_theta_UKRazz	0.206836603452378	0.233171399841726
Lesion_Grn_Apple517	15896.7771826021	0.203411473080299
Lesion_Grn_B05_10	2367.72338363274	0.260011301965485
Lesion_Grn_Ctrl	372.79708362467	0.154884030674216
Lesion_Grn_Supersteak	4710.83620219128	0.187721112151594
Lesion_Grn_UKRazz	1138.83836949873	0.229179486484034
Lesion_grnblu_m_eccentricity_Ctrl	0.0148257989206928	0.231283257514394
Lesion_grnblu_m_majoraxis_Apple517	414.550492027429	0.208781536105662
Lesion_grnblu_m_majoraxis_B05_10	684.33965814259	0.154200853095192
Lesion_grnblu_m_majoraxis_Ctrl	38.4023512863087	0.159379125081451
Lesion_grnblu_m_majoraxis_Supersteak	274.332219209446	0.189262553566156
Lesion_grnblu_m_majoraxis_UKRazz	334.876402668413	0.192401599436066
Lesion_grnblu_m_theta_Ctrl	0.0655446774296082	0.194483682930388
Lesion_Prop_Apple517	0.013683133214023	0.188342431825394
Lesion_Prop_UKRazz	0.00418287529487021	0.133795833947525
Lesion_redblu_m_eccentricity_Apple517	0.0215417346080158	0.231319017050669
Lesion_redblu_m_eccentricity_B05_10	0.0251060608116915	0.215681609057414
Lesion_redblu_m_eccentricity_Ctrl	0.01084828937777	0.224625211438127
Lesion_redblu_m_eccentricity_Supersteak	0.0233945238611483	0.22229301035315
Lesion_redblu_m_eccentricity_UKRazz	0.0206483630538222	0.230245039988216
Lesion_redblu_m_majoraxis_Apple517	498.600575956057	0.196923754366625
Lesion_redblu_m_majoraxis_B05_10	453.506581966939	0.187976701989839
Lesion_redblu_m_majoraxis_Ctrl	24.1757804520678	0.143656596260189
Lesion_redblu_m_majoraxis_Supersteak	448.456904958915	0.144589782448046
Lesion_redblu_m_majoraxis_UKRazz	5610.62132820141	0.119574879260677
Lesion_redblu_m_theta_Apple517	0.160887370904325	0.209712282467416
Lesion_redblu_m_theta_B05_10	0.157253539765704	0.228165608747139
Lesion_redblu_m_theta_Ctrl	0.0717059422184067	0.197849069837029
Lesion_redblu_m_theta_Supersteak	0.118220094806652	0.201879517026473
Lesion_redblu_m_theta_UKRazz	0.15137429250017	0.211576837861717
Lesion_redgrn_m_eccentricity_B05_10	0.00395012831430042	0.213959612398324
Lesion_redgrn_m_eccentricity_Ctrl	0.00344272338418657	0.208543893931561
Lesion_redgrn_m_eccentricity_UKRazz	0.00448103994290292	0.221410133287846
Lesion_redgrn_m_majoraxis_Ctrl	2.64226863648801	0.186712472032813
Lesion_redgrn_m_theta_Ctrl	0.230075843205513	0.258917100230247
Lesion_redgrn_m_theta_Supersteak	0.196698153732937	0.207843530166015
Lesion_redgrn_m_theta_UKRazz	0.249419416252932	0.24481123297982
Lesion_Size_Apple517	596620.814401796	0.208384957254646
Lesion_Size_B05_10	213838.255108111	0.207269871685389
Lesion_Size_Ctrl	2689.12501818912	0.211157546341424
Lesion_Size_Supersteak	184548.888176493	0.202876758646939
Lesion_Size_UKRazz	89203.3320786122	0.203832539760313
Lesion_Ylw_B05_10	64200.2266508009	0.190330618926335
Lesion_Ylw_Ctrl	2737.42802073312	0.173000969233615
Lesion_Ylw_Supersteak	81206.227572652	0.203708999290295
Remaining_Leaf_Apple517	29922279.3545948	0.15719814648828
Ylw_Lesion_Proportion_Apple517	0.462413440218588	0.1627046233552
Ylw_Lesion_Proportion_Ctrl	5.49722949236672	0.193971154802526
Ylw_Lesion_Proportion_Supersteak	1.61118824546089	0.152193515373817
Allyl_MS_and_allyl	2.07726540507964	0.160498012045235
Allyl_MS	1.69327130254239	0.133736647996772
I3M_MS_and_allyl	0.0209164916173988	0.215858730077926
I3M_MS	0.030282744747737	0.223101769717573
Long_chain_GLS_MS_and_allyl	0.0865131780560708	0.167120014722317
Long_chain_GLS_MS	0.0835592752117981	0.150555319012852
NMOI3M_MS_and_allyl	0.0125062506016074	0.232981976919839
NMOI3M_MS	0.0212022359518493	0.234854638505386
Short_chain_GLS_MS_and_allyl	1.87613583927022	0.153728516367008
Short_chain_GLS_MS	1.55495708464613	0.128687222262752
total_Aliphatics_MS_and_allyl	2.45980105965567	0.161688174534861
total_Aliphatics_MS	2.15148675458028	0.129461140454547
total_alkyl_MS_and_allyl	2.36252356949146	0.170973335042376
total_alkyl_MS	1.66070546862657	0.130830824214629
total_C3_GLS_MS_and_allyl	0.471053659792312	0.148879282042554
total_C3_GLS_MS	0.202452290523643	0.227245952701008
total_C4_GLS_MS_and_allyl	0.185363874722929	0.170848829894144
total_C4_GLS_MS	0.109625810757902	0.17334967904339
total_C7_GLS_MS_and_allyl	0.0209237350831666	0.13031566590688
total_C7_GLS_MS	0.00412446428189179	0.169005242626558
Total_C8_GLS_MS_and_allyl	0.045398992331829	0.191955308921601
Total_C8_GLS_MS	0.0577160726212223	0.157020716508906
total_GLS_MS_and_allyl	2.98350044281583	0.1662445840848
total_GLS_MS	2.40273443762208	0.129713441271513
total_Indolics_MS_and_allyl	0.0613736531624197	0.217313214536255
total_Indolics_MS	0.0936160927506754	0.191229668803595
total_methylsulphinyl_MS_and_allyl	0.253102937281397	0.147534712127163
total_methylsulphinyl_MS	0.176287429810922	0.137211100157928
Weight_MS_and_allyl	45.7196309226265	0.181179777860706
Weight_MS	46.7935591749377	0.154101864976146
X2OH_Butenyl_MS_and_allyl	0.029403706073475	0.214343860979979
X2OH_Butenyl_MS	0.0110642581475315	0.17243734006027
X3_butenyl_MS_and_allyl	0.575537908253882	0.212504803274913
X3_butenyl_MS	0.258431298827087	0.18553335257314
X3MSP_MS_and_allyl	0.030572446976731	0.230065505307874
X3MSP_MS	0.0158139483226745	0.224559860907904
X3MTP_MS_and_allyl	0.00583616422517513	0.177662306679206
X3MTP_MS	0.00537884067431898	0.166683136357169
X3OHP_MS_and_allyl	0.396271019161464	0.13988902465115
X3OHP_MS	0.159154671845138	0.218001060351854
X4MOI3M_MS_and_allyl	0.0020777207357279	0.217057247938692
X4MOI3M_MS	0.00498465129365634	0.190816386367823
X4MSB_MS_and_allyl	0.123649639385803	0.147129082296256
X4MSB_MS	0.0476621298314927	0.12546929980958
X4MTB_MS_and_allyl	0.0207309430225107	0.165497057447942
X4MTB_MS	0.0172420268062258	0.133988671864727
X4OHB_MS_and_allyl	0.00371440863583842	0.174131281364669
X4OHB_MS	0.0207055589774494	0.12512544624751
X5MSP_MS_and_allyl	0.000402217727386343	0.18232151407538
X5MSP_MS	0.000278699571749421	0.151766341652653
X7MSH_MS_and_allyl	0.00686781625411268	0.135856211178816
X7MSH_MS	0.00147561247169693	0.174607734609535
X7MTH_MS_and_allyl	0.00511918718256137	0.137593260230841
X7MTH_MS	0.00245755796986612	0.15022352399443
X8MSO_MS_and_allyl	0.0174585276195501	0.17385621277604
X8MSO_MS	0.0165449641334087	0.156862474832011
X8MTO_MS_and_allyl	0.0326950281980067	0.207836397257187
X8MTO_MS	0.0347865369617893	0.155426244034191
ozone_sensetivity	408.296821618683	0.252579449634999
Relative_NIP1_expression	3.53810038067253	0.234244568660084
Relative_root_length	70.0776107543909	0.24006989131495
Average_leaf_surface_area_eaten_cm2	4.76780681939937	0.19206005935878
Average_weight_gain_by_larvae_mg	27.9180963465344	0.148524463429734
Proline_mmol_g	602.939907713127	0.180536980454248
As_V_tolerance	1273.15158047189	0.374684970119269
X144_M216T665	2.83058257777593	0.175986770762199
X145_M130T666	1.76747825659232	0.158647422739331
X146_M172T666	4.27343789109571	0.207137226519221
BC160	1.21937254883751e-06	0.135719655315589
BC180	7.2422872103416e-05	0.163531942408354
BC181	0.00188607352913076	0.147844168589664
BC182	103.629418169691	0.180883879876297
BC183	0.000151086465110794	0.16450620854811
BC200	1.6516131506241e-07	0.136812776373413
BC201	5.70769384795109e-11	0.152643312164659
BC202	0.0141599775087329	0.169737619544194
BC221	2.63367545672591e-05	0.156325927805783
BCpl	0.00146680212484013	0.147113630678298
BCpufa	21.8930510149564	0.139901616146444
BCsat	3.41035287023614e-09	0.140221591903907
BCvlcfa	1.44631451424084e-08	0.134430891952439
MPboxcox	929603743220.327	0.146471876618942
k_light_0_nutrient_0	9.47844533214007	0.176559566067277
k_light_0_nutrient_1	32.9384014044586	0.463063210736085
k_light_1_nutrient_0	35.4721432073398	0.342930226286643
k_light_1_nutrient_1	37.2130793407617	0.35119362799973
tmax_light_0_nutrient_0	14.2304373002392	0.184523108202902
tmax_light_0_nutrient_1	5.19095683771853	0.279130816368783
tmax_light_1_nutrient_0	25.7315213808397	0.164274630777856
tmax_light_1_nutrient_1	7.46695186222669	0.353704412189915
Fe_minus	169715.899576948	0.251176802866735
Fe_plus	33763.5520254651	0.258191864576135
Fe_response	23483.5413408292	0.175433019043822
Mn_minus	358.636707524971	0.195285310869439
Mn_plus	144.621047155654	0.195528275327631
Mn_response	971.490064307192	0.20567296478942
Zn_minus	100.342029955824	0.22573094829824
Zn_plus	76.4108522744524	0.232179007299922
Zn_response	361.33838843988	0.251737665114899
density_deficiency	49.4330332591929	0.182922945296323
denstiy_control	35.3887922344053	0.185645656311106
length_control	0.00689349439572828	0.205695843470941
length_deficiency	0.00679147334361402	0.163000403190619
high_RFR	0.736421722243866	0.193348444051711
low_RFR_response	0.197931033416902	0.177617723466295
low_RFR	0.453254046601185	0.160757731715614
resid	0.141883457235362	0.207185756932652
slope	0.0528593107499459	0.183221312223713
AA_NH4_fed	144.695273280373	0.251230886291822
AA_NO3_fed	22.7955300135287	0.20885680068923
GDH_animating_NH4_fed	12.6956135169578	0.273033750550062
GDH_animating_NO3_fed	18.0590716405495	0.299056765971385
GDH_deaminating_NH4_fed	0.655580921606739	0.330481435852336
GDH_deaminating_NO3_fed	0.985001739359474	0.239150009238607
GS_activity_NH4_fed	0.021475223679274	0.276498626564859
GS_activity_NO3_fed	0.0318245545234933	0.274452891048205
NH4_content_NH4_fed	0.83276550642973	0.202341433386503
NH4_content_NO3_fed	0.282256528495728	0.259160098800732
NR_activity_NH4_fed	0.000464642787451772	0.272855372074923
NR_activity_NO3_fed	0.0180261671928677	0.262229614460937
root_hydraulic_conductivity	871.925340342295	0.167015734988059
Delta_13C	1.08714450911202	0.131796103885341
leafsize	9822.47801742677	0.16246416050011
stomata_density	585.598759898007	0.161327652778507
stomatasize	59.1662088251748	0.112652616905175
Cotyledon_area	1.25545439629653	0.294860687831205
First_leaf_area	44.6289356619093	0.272673027687321
LA_vs_CA	1.33855940210241	0.251513321615415
Pavement_cell_density_in_cotyledon	510.150955102129	0.260033635000362
Pavement_cell_density_in_first_leaf	828.163487010503	0.28358129466739
PDL_vs_PDC	0.0560820323356899	0.215287684399942
SDL_vs_SDC	0.158090288310125	0.233885702655416
SIL_vs_SIC	0.0110956420153812	0.263339633545983
Stomatal_density_in_cotyledon	65.6459144209716	0.20045068372749
Stomatal_density_in_first_leaf	177.674374247176	0.226729973412493
Stomatal_index_in_cotyledon	3.62564407095314	0.207419652535113
Stomatal_index_in_first_leaf	5.56635760084903	0.190420738581085
avrB	0.16460504303531	0.405715470539774
avrPph3	0.181858159017096	0.426448307555671
avrRpm1	0.147235858845987	0.383713250808448
avrRpt2	0.162837330732257	0.403531077777483
FT.2	953.694319314346	0.174671615597854
X1_FT_Diameter_Field	34.5969605522443	0.207852645951437
X10_Bs	5.46106838258882	0.245988725336496
X100_4W	181.684357814785	0.122536672808756
X101_Li7	0.967589701803339	0.216393817360948
X102_FT22	1132.53862479697	0.14844821883888
X103_As2	1.82380914949757	0.202562589341804
X104_SDV	507.903836407491	0.129769967146599
X105_Mg25	1173240.24025104	0.203781940556908
X106_Secondary_Dormancy	0.36748262619645	0.236842539212646
X107_As	1.83488503669791	0.180610571202754
X11_2W	296.2154843007	0.155053259279739
X12_Rosette_Erect_22	0.210293686098718	0.458577895344638
X13_Cd114	0.4977277040514	0.246033358665618
X14_Width_16	1.98753730709985	0.216892376829209
X15_Storage_28_days	695.461925363203	0.263716121115719
X16_LY	0.172036787104923	0.414773175488631
X17_avrRpm1	0.16803331069801	0.409918663515105
X18_Width_10	1.09069500126527	0.0958131599166221
X19_Chlorosis_22	0.219658680546061	0.468677586989245
X2_At2_CFU2	0.730914108469073	0.226352964970091
X20_Storage_7_days	479.944935130429	0.219076455861973
X21_As2_CFU2	0.624019384653696	0.199835308874568
X22_Co59	0.0839422518030255	0.209444777317915
X23_FW	0.0630908631254057	0.183784990430586
X24_Cu65	0.04048260771449	0.216926376394232
X25_Bacterial_titer	4.60852246257149	0.216843126150575
X26_Width_22	4.08468330357338	0.174229305652287
X27_Storage_56_days	1062.66503455282	0.325985434421973
X28_YEL	0.0698116388273238	0.264218922159871
X29_FLC	1.03112342077134	0.162392847491284
X3_Leaf_serr_16	0.13822815191354	0.247860311836719
X30_FT16	435.85668318587	0.0923769067277257
X31_FT10	65.2159112759629	0.100945461199943
X32_FT_Duration_GH	22.0588414222835	0.174044086030323
X33_Se82	0.664853736184459	0.21607289381768
X34_LDV	19.3299940656984	0.120454490753987
X35_Noco2	0.249963801360483	0.499963800050047
